"";"ts";"depth";"p";"dt";"Toptode";"O2Concentration";"AirSaturation";"SNoptode";"Tec";"Conductivity";"Salinity";"SNec";"Chlorophyll";"Turbidity";"pW";"station"
"145";"2018-07-17 11:04:48";4.2497895;146.811;2018-07-17 21:04:48;"27.792";"219.152";"89.372";"829";"27.803";"61.515";"38.909";"1413";"717";"748";42.69;3
"146";"2018-07-17 11:04:54";4.6706869;151.039;2018-07-17 21:04:54;"27.763";"205.374";"83.711";"829";"27.783";"61.449";"38.878";"1413";"671";"741";46.918;3
"147";"2018-07-17 11:05:01";4.67058735;151.038;2018-07-17 21:05:01;"27.72";"179.742";"73.207";"829";"27.737";"61.402";"38.883";"1413";"678";"743";46.917;3
"148";"2018-07-17 11:05:08";4.55411385;149.868;2018-07-17 21:05:08;"27.677";"158.935";"64.683";"829";"27.7";"61.397";"38.91";"1413";"660";"747";45.747;3
"149";"2018-07-17 11:05:15";4.5221583;149.547;2018-07-17 21:05:15;"27.637";"143.393";"58.316";"829";"27.672";"61.401";"38.936";"1413";"666";"748";45.426;3
"150";"2018-07-17 11:05:22";5.36226075;157.986;2018-07-17 21:05:22;"27.598";"121.193";"49.253";"829";"27.646";"61.351";"38.922";"1413";"673";"746";53.865;3
"151";"2018-07-17 11:05:29";5.58146985;160.188;2018-07-17 21:05:29;"27.56";"88.723";"36.033";"829";"27.598";"61.311";"38.933";"1413";"711";"869";56.067;3
"152";"2018-07-17 11:05:35";5.64657555;160.842;2018-07-17 21:05:35;"27.52";"73.589";"29.865";"829";"27.557";"61.306";"38.963";"1413";"843";"1014";56.721;3
"153";"2018-07-17 11:05:42";5.6283579;160.659;2018-07-17 21:05:42;"27.489";"65.648";"26.628";"829";"27.516";"61.303";"38.995";"1413";"890";"1009";56.538;3
"154";"2018-07-17 11:05:49";5.67524595;161.13;2018-07-17 21:05:49;"27.453";"53.67";"21.755";"829";"27.516";"61.275";"38.975";"1413";"841";"969";57.009;3
"155";"2018-07-17 11:05:56";5.75269585;161.908;2018-07-17 21:05:56;"27.413";"36.49";"14.781";"829";"27.474";"61.313";"39.038";"1413";"1133";"1645";57.787;3
"156";"2018-07-17 11:06:03";5.7772847;162.155;2018-07-17 21:06:03;"27.374";"28.348";"11.475";"829";"27.425";"61.289";"39.062";"1413";"1030";"1398";58.034;3
"157";"2018-07-17 11:06:09";6.10530195;165.45;2018-07-17 21:06:09;"27.317";"25.144";"10.167";"829";"27.377";"75.829";"49.858";"1413";"1608";"2850";61.329;3
"158";"2018-07-17 11:06:16";6.15806345;165.98;2018-07-17 21:06:16;"27.196";"23.152";"9.342";"829";"27.251";"78.576";"52.09";"1413";"715";"2317";61.859;3
"159";"2018-07-17 11:06:23";6.2153047;166.555;2018-07-17 21:06:23;"27.053";"21.595";"8.691";"829";"27.109";"78.598";"52.268";"1413";"599";"1500";62.434;3
"160";"2018-07-17 11:06:30";6.5193304;169.609;2018-07-17 21:06:30;"26.879";"19.489";"7.819";"829";"26.966";"78.189";"52.118";"1413";"576";"1588";65.488;3
"161";"2018-07-17 11:06:37";6.45153685;168.928;2018-07-17 21:06:37;"26.652";"17.294";"6.91";"829";"26.782";"78.027";"52.204";"1413";"486";"1250";64.807;3
"162";"2018-07-17 11:06:44";6.67851085;171.208;2018-07-17 21:06:44;"26.416";"15.223";"6.057";"829";"26.583";"77.633";"52.127";"1413";"401";"893";67.087;3
"163";"2018-07-17 11:06:50";6.7686036;172.113;2018-07-17 21:06:50;"26.185";"13.739";"5.443";"829";"26.373";"77.353";"52.15";"1413";"398";"874";67.992;3
"164";"2018-07-17 11:06:57";7.01260065;174.564;2018-07-17 21:06:57;"25.984";"12.255";"4.838";"829";"26.186";"76.354";"51.586";"1413";"412";"2139";70.443;3
"165";"2018-07-17 11:07:04";7.02116195;174.65;2018-07-17 21:07:04;"25.849";"11.603";"4.569";"829";"26.035";"76.563";"51.923";"1413";"439";"954";70.529;3
"166";"2018-07-17 11:07:11";7.0278318;174.717;2018-07-17 21:07:11;"25.778";"11.169";"4.392";"829";"25.946";"76.889";"52.281";"1413";"427";"906";70.596;3
"167";"2018-07-17 11:07:18";6.643967;170.861;2018-07-17 21:07:18;"25.72";"10.357";"4.069";"829";"25.89";"78.269";"53.433";"1413";"423";"892";66.74;3
"168";"2018-07-17 11:07:24";4.53957955;149.722;2018-07-17 21:07:24;"26.041";"16.485";"6.514";"829";"25.983";"61.68";"40.596";"1413";"638";"718";45.601;3
"169";"2018-07-17 11:07:31";1.45830795;118.77;2018-07-17 21:07:31;"26.515";"83.052";"33.103";"829";"26.402";"61.578";"40.149";"1413";"498";"687";14.649;3
"170";"2018-07-17 11:11:59";0.00657030000000025;104.224;2018-07-17 21:11:59;"28.301";"257.463";"105.946";"829";"27.215";"61.824";"39.626";"1413";"50";"50";0.0660000000000025;4
"171";"2018-07-17 11:12:06";0.3488232;107.662;2018-07-17 21:12:06;"28.344";"262.387";"108.054";"829";"27.392";"61.822";"39.475";"1413";"128";"301";3.504;4
"172";"2018-07-17 11:12:13";0.343547049999999;107.609;2018-07-17 21:12:13;"28.369";"264.282";"108.884";"829";"27.601";"61.807";"39.287";"1413";"295";"740";3.45099999999999;4
"173";"2018-07-17 11:12:20";0.578783699999999;109.972;2018-07-17 21:12:20;"28.375";"264.612";"109.032";"829";"27.758";"61.823";"39.167";"1413";"302";"735";5.81399999999999;4
"174";"2018-07-17 11:12:27";0.9889297;114.092;2018-07-17 21:12:27;"28.356";"267.702";"110.268";"829";"27.873";"61.817";"39.066";"1413";"298";"731";9.934;4
"175";"2018-07-17 11:12:34";0.9958982;114.162;2018-07-17 21:12:34;"28.346";"268.392";"110.531";"829";"27.978";"61.827";"38.986";"1413";"345";"729";10.004;4
"176";"2018-07-17 11:12:40";1.1649341;115.86;2018-07-17 21:12:40;"28.337";"268.669";"110.628";"829";"28.054";"61.761";"38.876";"1413";"348";"736";11.702;4
"177";"2018-07-17 11:12:47";1.38922025;118.113;2018-07-17 21:12:47;"28.319";"269.865";"111.084";"829";"28.101";"61.779";"38.85";"1413";"359";"737";13.955;4
"178";"2018-07-17 11:12:54";1.40793565;118.301;2018-07-17 21:12:54;"28.306";"270.896";"111.483";"829";"28.127";"61.779";"38.828";"1413";"380";"740";14.143;4
"179";"2018-07-17 11:13:01";1.6861779;121.096;2018-07-17 21:13:01;"28.292";"271.124";"111.551";"829";"28.15";"61.692";"38.748";"1413";"405";"736";16.938;4
"180";"2018-07-17 11:13:08";1.91484425;123.393;2018-07-17 21:13:08;"28.267";"272.553";"112.088";"829";"28.164";"61.673";"38.723";"1413";"428";"734";19.235;4
"181";"2018-07-17 11:13:14";1.9219123;123.464;2018-07-17 21:13:14;"28.243";"273.301";"112.348";"829";"28.154";"61.64";"38.708";"1413";"430";"739";19.306;4
"182";"2018-07-17 11:13:21";1.9995613;124.244;2018-07-17 21:13:21;"28.22";"273.714";"112.473";"829";"28.154";"61.438";"38.564";"1413";"457";"749";20.086;4
"183";"2018-07-17 11:13:28";2.56769315;129.951;2018-07-17 21:13:28;"28.167";"270.264";"110.95";"829";"28.137";"61.403";"38.552";"1413";"543";"739";25.793;4
"184";"2018-07-17 11:13:35";2.5094564;129.366;2018-07-17 21:13:35;"28.122";"268.574";"110.17";"829";"28.098";"61.396";"38.58";"1413";"528";"744";25.208;4
"185";"2018-07-17 11:13:42";2.5578377;129.852;2018-07-17 21:13:42;"28.078";"267.194";"109.518";"829";"28.073";"61.351";"38.568";"1413";"532";"751";25.694;4
"186";"2018-07-17 11:13:48";2.57028145;129.977;2018-07-17 21:13:48;"28.039";"265.916";"108.919";"829";"28.047";"61.342";"38.583";"1413";"596";"1169";25.819;4
"187";"2018-07-17 11:13:55";2.5094564;129.366;2018-07-17 21:13:55;"28.016";"265.849";"108.847";"829";"28.029";"61.398";"38.638";"1413";"556";"846";25.208;4
"188";"2018-07-17 11:14:02";2.4513192;128.782;2018-07-17 21:14:02;"28.003";"263.428";"107.831";"829";"28.019";"61.599";"38.79";"1413";"587";"787";24.624;4
"189";"2018-07-17 11:14:09";0.9088915;113.288;2018-07-17 21:14:09;"28.033";"269.648";"110.436";"829";"28.014";"61.673";"38.846";"1413";"370";"748";9.13;4
"190";"2018-07-17 11:14:16";0.3382709;107.556;2018-07-17 21:14:16;"28.086";"273.439";"112.093";"829";"28.063";"52.114";"32.096";"1413";"294";"745";3.398;4
"191";"2018-07-17 11:20:23";0.0298649999999997;104.352;2018-07-17 21:20:23;"27.887";"261.129";"106.67";"829";"26.971";"61.314";"39.464";"1413";"103";"192";0.299999999999997;5
"192";"2018-07-17 11:20:30";0.102536499999999;105.082;2018-07-17 21:20:30;"27.933";"265.431";"108.517";"829";"27.163";"61.349";"39.326";"1413";"275";"762";1.02999999999999;5
"193";"2018-07-17 11:20:36";0.120057299999999;105.258;2018-07-17 21:20:36;"27.969";"268.287";"109.755";"829";"27.381";"61.361";"39.151";"1413";"274";"758";1.20599999999999;5
"194";"2018-07-17 11:20:43";0.111794649999999;105.175;2018-07-17 21:20:43;"27.992";"270.306";"110.625";"829";"27.546";"61.376";"39.023";"1413";"270";"760";1.12299999999999;5
"195";"2018-07-17 11:20:50";0.575996299999999;109.838;2018-07-17 21:20:50;"28.007";"273.148";"111.818";"829";"27.668";"61.396";"38.935";"1413";"273";"751";5.78599999999999;5
"196";"2018-07-17 11:20:57";0.51576855;109.233;2018-07-17 21:20:57;"28.016";"274.636";"112.446";"829";"27.752";"61.393";"38.864";"1413";"294";"748";5.181;5
"197";"2018-07-17 11:21:04";0.560964249999999;109.687;2018-07-17 21:21:04;"28.025";"275.376";"112.767";"829";"27.827";"61.399";"38.805";"1413";"294";"747";5.63499999999999;5
"198";"2018-07-17 11:21:10";0.8111334;112.2;2018-07-17 21:21:10;"28.033";"276.331";"113.173";"829";"27.881";"61.405";"38.765";"1413";"282";"752";8.148;5
"199";"2018-07-17 11:21:17";0.96553545;113.751;2018-07-17 21:21:17;"28.038";"277.91";"113.829";"829";"27.927";"61.401";"38.724";"1413";"290";"707";9.699;5
"200";"2018-07-17 11:21:24";0.887786899999999;112.97;2018-07-17 21:21:24;"28.037";"279.326";"114.408";"829";"27.937";"61.385";"38.704";"1413";"50";"50";8.91799999999999;5
"201";"2018-07-17 11:21:31";1.00973565;114.195;2018-07-17 21:21:31;"28.037";"279.37";"114.426";"829";"27.968";"61.38";"38.675";"1413";"50";"50";10.143;5
"202";"2018-07-17 11:21:38";1.316051;117.272;2018-07-17 21:21:38;"28.037";"279.387";"114.434";"829";"27.993";"61.38";"38.655";"1413";"309";"749";13.22;5
"203";"2018-07-17 11:21:45";1.47762065;118.895;2018-07-17 21:21:45;"28.038";"279.572";"114.511";"829";"27.999";"61.377";"38.648";"1413";"332";"751";14.843;5
"204";"2018-07-17 11:21:51";1.4844896;118.964;2018-07-17 21:21:51;"28.039";"279.61";"114.529";"829";"28.004";"61.373";"38.641";"1413";"366";"752";14.912;5
"205";"2018-07-17 11:21:58";1.8161902;122.296;2018-07-17 21:21:58;"28.039";"279.268";"114.387";"829";"27.999";"61.373";"38.645";"1413";"389";"751";18.244;5
"206";"2018-07-17 11:22:05";1.879504;122.932;2018-07-17 21:22:05;"28.035";"279.641";"114.534";"829";"28.018";"61.368";"38.626";"1413";"395";"753";18.88;5
"207";"2018-07-17 11:22:12";1.8781103;122.918;2018-07-17 21:22:12;"28.034";"279.523";"114.482";"829";"28.014";"61.371";"38.631";"1413";"415";"750";18.866;5
"208";"2018-07-17 11:22:19";1.8287335;122.422;2018-07-17 21:22:19;"28.03";"280.452";"114.856";"829";"28.027";"61.368";"38.618";"1413";"440";"751";18.37;5
"209";"2018-07-17 11:22:25";2.0929392;125.076;2018-07-17 21:22:25;"28.024";"280.617";"114.911";"829";"28.021";"61.363";"38.62";"1413";"424";"747";21.024;5
"210";"2018-07-17 11:22:32";2.0435624;124.58;2018-07-17 21:22:32;"28.02";"280.596";"114.894";"829";"28.021";"61.361";"38.618";"1413";"444";"748";20.528;5
"211";"2018-07-17 11:22:39";1.981045;123.952;2018-07-17 21:22:39;"28.012";"281.845";"115.388";"829";"28.003";"61.348";"38.624";"1413";"442";"749";19.9;5
"212";"2018-07-17 11:22:46";2.07949995;124.941;2018-07-17 21:22:46;"28";"282.928";"115.806";"829";"28.008";"61.34";"38.615";"1413";"447";"751";20.889;5
"213";"2018-07-17 11:22:53";2.16272375;125.777;2018-07-17 21:22:53;"27.989";"283.226";"115.906";"829";"28.009";"61.333";"38.608";"1413";"475";"746";21.725;5
"214";"2018-07-17 11:23:00";2.4909401;129.074;2018-07-17 21:23:00;"27.977";"284.694";"116.483";"829";"27.996";"61.334";"38.619";"1413";"503";"749";25.022;5
"215";"2018-07-17 11:23:06";2.3549548;127.708;2018-07-17 21:23:06;"27.971";"285.358";"116.742";"829";"27.985";"61.331";"38.627";"1413";"497";"746";23.656;5
"216";"2018-07-17 11:23:13";2.47451435;128.909;2018-07-17 21:23:13;"27.966";"285.405";"116.751";"829";"27.986";"61.326";"38.622";"1413";"482";"748";24.857;5
"217";"2018-07-17 11:23:20";2.6159749;130.33;2018-07-17 21:23:20;"27.963";"286.128";"117.041";"829";"27.983";"61.335";"38.631";"1413";"498";"750";26.278;5
"218";"2018-07-17 11:23:27";2.58899685;130.059;2018-07-17 21:23:27;"27.963";"286.14";"117.045";"829";"27.977";"61.335";"38.637";"1413";"511";"748";26.007;5
"219";"2018-07-17 11:23:34";3.3078474;137.28;2018-07-17 21:23:34;"27.962";"287.079";"117.428";"829";"27.965";"61.37";"38.67";"1413";"527";"744";33.228;5
"220";"2018-07-17 11:23:40";3.2610589;136.81;2018-07-17 21:23:40;"27.964";"286.7";"117.277";"829";"27.967";"61.408";"38.696";"1413";"546";"746";32.758;5
"221";"2018-07-17 11:23:47";2.8807779;132.99;2018-07-17 21:23:47;"27.968";"286.595";"117.242";"829";"27.981";"61.368";"38.656";"1413";"545";"747";28.938;5
"222";"2018-07-17 11:23:54";2.77933645;131.971;2018-07-17 21:23:54;"27.969";"286.566";"117.232";"829";"27.986";"61.362";"38.647";"1413";"522";"746";27.919;5
"223";"2018-07-17 11:24:01";3.4024199;138.23;2018-07-17 21:24:01;"27.969";"286.73";"117.299";"829";"27.99";"61.372";"38.652";"1413";"539";"744";34.178;5
"224";"2018-07-17 11:24:08";3.82182405;142.443;2018-07-17 21:24:08;"27.97";"285.572";"116.827";"829";"27.981";"61.41";"38.686";"1413";"626";"745";38.391;5
"225";"2018-07-17 11:24:15";3.7645828;141.868;2018-07-17 21:24:15;"27.943";"265.796";"108.685";"829";"27.967";"61.502";"38.763";"1413";"624";"750";37.816;5
"226";"2018-07-17 11:24:21";3.91420645;143.371;2018-07-17 21:24:21;"27.888";"244.977";"100.074";"829";"27.929";"61.494";"38.789";"1413";"664";"746";39.319;5
"227";"2018-07-17 11:24:28";3.96796345;143.911;2018-07-17 21:24:28;"27.835";"219.107";"89.422";"829";"27.878";"61.479";"38.82";"1413";"702";"746";39.859;5
"228";"2018-07-17 11:24:35";3.8772734;143;2018-07-17 21:24:35;"27.789";"198.939";"81.125";"829";"27.829";"61.488";"38.867";"1413";"713";"753";38.948;5
"229";"2018-07-17 11:24:42";3.9025591;143.254;2018-07-17 21:24:42;"27.755";"182.757";"74.481";"829";"27.814";"61.471";"38.868";"1413";"687";"741";39.202;5
"230";"2018-07-17 11:24:49";3.54228765;139.635;2018-07-17 21:24:49;"27.74";"171.947";"70.057";"829";"27.78";"61.376";"38.828";"1413";"625";"748";35.583;5
"231";"2018-07-17 11:24:56";3.1834099;136.03;2018-07-17 21:24:56;"27.778";"199.653";"81.4";"829";"27.791";"61.36";"38.808";"1413";"560";"747";31.978;5
"232";"2018-07-17 11:25:02";3.4263119;138.47;2018-07-17 21:25:02;"27.83";"215.982";"88.139";"829";"27.847";"61.378";"38.774";"1413";"546";"747";34.418;5
"233";"2018-07-17 11:25:09";4.0343633;144.578;2018-07-17 21:25:09;"27.872";"225.222";"91.978";"829";"27.863";"61.416";"38.788";"1413";"650";"743";40.526;5
"234";"2018-07-17 11:25:16";4.85515305;152.823;2018-07-17 21:25:16;"27.848";"189.22";"77.242";"829";"27.87";"61.406";"38.775";"1413";"663";"741";48.771;5
"235";"2018-07-17 11:25:23";4.68950185;151.159;2018-07-17 21:25:23;"27.782";"159.806";"65.159";"829";"27.798";"61.382";"38.818";"1413";"679";"754";47.107;5
"236";"2018-07-17 11:25:30";4.40837265;148.335;2018-07-17 21:25:30;"27.707";"127.889";"52.076";"829";"27.744";"61.393";"38.871";"1413";"640";"740";44.283;5
"237";"2018-07-17 11:25:36";4.82528805;152.523;2018-07-17 21:25:36;"27.65";"100.98";"41.077";"829";"27.678";"61.362";"38.902";"1413";"642";"742";48.471;5
"238";"2018-07-17 11:25:43";4.89786;153.252;2018-07-17 21:25:43;"27.597";"77.872";"31.647";"829";"27.644";"61.35";"38.923";"1413";"686";"768";49.2;5
"239";"2018-07-17 11:25:50";4.8309624;152.58;2018-07-17 21:25:50;"27.559";"68.314";"27.744";"829";"27.603";"61.348";"38.955";"1413";"661";"754";48.528;5
"240";"2018-07-17 11:25:57";5.3762973;158.058;2018-07-17 21:25:57;"27.524";"57.48";"23.329";"829";"27.57";"61.341";"38.978";"1413";"700";"881";54.006;5
"241";"2018-07-17 11:26:04";5.6594175;160.902;2018-07-17 21:26:04;"27.471";"43.525";"17.649";"829";"27.523";"61.477";"39.115";"1413";"983";"1597";56.85;5
"242";"2018-07-17 11:26:11";6.04099265;164.735;2018-07-17 21:26:11;"27.386";"29.431";"11.916";"829";"27.448";"76.889";"50.585";"1413";"2310";"3810";60.683;5
"243";"2018-07-17 11:26:17";6.23411965;166.675;2018-07-17 21:26:17;"27.239";"26.83";"10.834";"829";"27.315";"78.789";"52.18";"1413";"682";"2197";62.623;5
"244";"2018-07-17 11:26:24";6.20744025;166.407;2018-07-17 21:26:24;"27.079";"25.189";"10.142";"829";"27.166";"78.088";"51.812";"1413";"807";"2046";62.355;5
"245";"2018-07-17 11:26:31";6.094451;165.272;2018-07-17 21:26:31;"26.958";"22.939";"9.216";"829";"27.041";"76.89";"51.036";"1413";"671";"1986";61.22;5
"246";"2018-07-17 11:26:38";6.3626387;167.966;2018-07-17 21:26:38;"26.862";"20.042";"8.039";"829";"26.943";"78.543";"52.416";"1413";"572";"2056";63.914;5
"247";"2018-07-17 11:26:45";6.47244235;169.069;2018-07-17 21:26:45;"26.707";"17.875";"7.149";"829";"26.798";"78.29";"52.388";"1413";"452";"1353";65.017;5
"248";"2018-07-17 11:26:51";6.5884181;170.234;2018-07-17 21:26:51;"26.531";"16.421";"6.547";"829";"26.62";"78.289";"52.592";"1413";"426";"1091";66.182;5
"249";"2018-07-17 11:26:58";6.5022078;169.368;2018-07-17 21:26:58;"26.393";"15.029";"5.977";"829";"26.497";"78.311";"52.752";"1413";"448";"1155";65.316;5
"250";"2018-07-17 11:27:05";6.8295282;172.656;2018-07-17 21:27:05;"26.277";"12.876";"5.11";"829";"26.391";"77.947";"52.592";"1413";"412";"967";68.604;5
"251";"2018-07-17 11:27:12";6.72569755;171.613;2018-07-17 21:27:12;"26.133";"11.504";"4.554";"829";"26.217";"77.819";"52.694";"1413";"405";"895";67.561;5
"252";"2018-07-17 11:27:19";7.1243953;175.618;2018-07-17 21:27:19;"25.977";"10.073";"3.976";"829";"26.074";"76.239";"51.624";"1413";"405";"877";71.566;5
"253";"2018-07-17 11:27:26";7.191492;176.292;2018-07-17 21:27:26;"25.812";"9.391";"3.696";"829";"25.92";"74.705";"50.602";"1413";"55";"417";72.24;5
"254";"2018-07-17 11:27:32";7.2026416;176.404;2018-07-17 21:27:32;"25.713";"9.042";"3.552";"829";"25.813";"74.589";"50.631";"1413";"52";"361";72.352;5
"255";"2018-07-17 11:27:39";7.20174565;176.395;2018-07-17 21:27:39;"25.663";"8.853";"3.475";"829";"25.746";"74.54";"50.668";"1413";"53";"500";72.343;5
"256";"2018-07-17 11:27:46";7.2010488;176.388;2018-07-17 21:27:46;"25.632";"8.683";"3.406";"829";"25.697";"74.499";"50.691";"1413";"53";"564";72.336;5
"257";"2018-07-17 11:27:53";7.2006506;176.384;2018-07-17 21:27:53;"25.599";"8.49";"3.328";"829";"25.675";"74.499";"50.717";"1413";"50";"300";72.332;5
"258";"2018-07-17 11:28:00";7.15057695;175.881;2018-07-17 21:28:00;"25.563";"8.271";"3.24";"829";"25.613";"77.621";"53.25";"1413";"140";"489";71.829;5
"259";"2018-07-17 11:28:06";4.61563575;150.417;2018-07-17 21:28:06;"25.758";"10.165";"3.996";"829";"25.709";"61.53";"40.728";"1413";"976";"1715";46.365;5
"260";"2018-07-17 11:28:13";1.19151395;116.021;2018-07-17 21:28:13;"26.312";"76.185";"30.255";"829";"26.191";"61.547";"40.312";"1413";"410";"696";11.969;5
"261";"2018-07-17 11:28:20";0.653744849999999;110.619;2018-07-17 21:28:20;"26.835";"132.046";"52.936";"829";"26.664";"61.555";"39.904";"1413";"321";"704";6.56699999999999;5
"262";"2018-07-17 11:33:54";0.11000275;105.099;2018-07-17 21:33:54;"27.986";"261.673";"107.08";"829";"27.149";"61.469";"39.426";"1413";"272";"741";1.105;6
"263";"2018-07-17 11:34:01";0.1357862;105.358;2018-07-17 21:34:01;"28.028";"265.303";"108.646";"829";"27.379";"61.487";"39.244";"1413";"268";"740";1.364;6
"264";"2018-07-17 11:34:08";0.2657985;106.664;2018-07-17 21:34:08;"28.06";"268.008";"109.817";"829";"27.562";"61.528";"39.119";"1413";"265";"744";2.67;6
"265";"2018-07-17 11:34:15";0.71725775;111.199;2018-07-17 21:34:15;"28.081";"271.06";"111.109";"829";"27.722";"61.545";"38.997";"1413";"299";"740";7.205;6
"266";"2018-07-17 11:34:21";0.627961400000001;110.302;2018-07-17 21:34:21;"28.093";"271.982";"111.511";"829";"27.798";"61.472";"38.882";"1413";"292";"737";6.30800000000001;6
"267";"2018-07-17 11:34:28";0.679528299999999;110.82;2018-07-17 21:34:28;"28.093";"270.642";"110.96";"829";"27.886";"61.466";"38.804";"1413";"292";"735";6.82599999999999;6
"268";"2018-07-17 11:34:35";1.08141165;114.857;2018-07-17 21:34:35;"28.091";"269.661";"110.554";"829";"27.931";"61.456";"38.761";"1413";"311";"736";10.863;6
"269";"2018-07-17 11:34:42";1.1067969;115.112;2018-07-17 21:34:42;"28.087";"268.905";"110.237";"829";"27.97";"61.452";"38.725";"1413";"322";"732";11.118;6
"270";"2018-07-17 11:34:49";1.1364628;115.41;2018-07-17 21:34:49;"28.086";"268.564";"110.095";"829";"27.985";"61.452";"38.713";"1413";"337";"734";11.416;6
"271";"2018-07-17 11:34:55";1.192609;115.974;2018-07-17 21:34:55;"28.086";"268.659";"110.135";"829";"28.014";"61.457";"38.692";"1413";"353";"736";11.98;6
"272";"2018-07-17 11:35:02";1.4072388;118.13;2018-07-17 21:35:02;"28.086";"268.99";"110.271";"829";"28.019";"61.461";"38.691";"1413";"384";"741";14.136;6
"273";"2018-07-17 11:35:09";1.4050487;118.108;2018-07-17 21:35:09;"28.089";"268.956";"110.262";"829";"28.032";"61.46";"38.679";"1413";"414";"733";14.114;6
"274";"2018-07-17 11:35:16";1.4307326;118.366;2018-07-17 21:35:16;"28.092";"268.854";"110.226";"829";"28.045";"61.459";"38.668";"1413";"420";"737";14.372;6
"275";"2018-07-17 11:35:23";1.8072307;122.148;2018-07-17 21:35:23;"28.093";"268.464";"110.067";"829";"28.067";"61.457";"38.649";"1413";"416";"736";18.154;6
"276";"2018-07-17 11:35:30";1.7942892;122.018;2018-07-17 21:35:30;"28.092";"268.758";"110.187";"829";"28.055";"61.455";"38.657";"1413";"424";"738";18.024;6
"277";"2018-07-17 11:35:36";1.77885895;121.863;2018-07-17 21:35:36;"28.092";"268.545";"110.099";"829";"28.077";"61.456";"38.64";"1413";"421";"735";17.869;6
"278";"2018-07-17 11:35:43";2.0318155;124.404;2018-07-17 21:35:43;"28.09";"268.319";"110.003";"829";"28.063";"61.453";"38.649";"1413";"425";"736";20.41;6
"279";"2018-07-17 11:35:50";2.0893554;124.982;2018-07-17 21:35:50;"28.089";"268.451";"110.055";"829";"28.072";"61.446";"38.637";"1413";"443";"736";20.988;6
"280";"2018-07-17 11:35:57";2.08248645;124.913;2018-07-17 21:35:57;"28.088";"268.396";"110.03";"829";"28.063";"61.445";"38.643";"1413";"441";"731";20.919;6
"281";"2018-07-17 11:36:04";2.3398232;127.498;2018-07-17 21:36:04;"28.086";"268.376";"110.019";"829";"28.078";"61.544";"38.701";"1413";"460";"738";23.504;6
"282";"2018-07-17 11:36:11";2.7013888;131.13;2018-07-17 21:36:11;"28.087";"271.969";"111.493";"829";"28.088";"61.535";"38.687";"1413";"486";"740";27.136;6
"283";"2018-07-17 11:36:17";2.71004965;131.217;2018-07-17 21:36:17;"28.09";"274.42";"112.504";"829";"28.09";"61.578";"38.716";"1413";"520";"746";27.223;6
"284";"2018-07-17 11:36:24";2.7252808;131.37;2018-07-17 21:36:24;"28.096";"276.229";"113.258";"829";"28.091";"61.563";"38.704";"1413";"520";"743";27.376;6
"285";"2018-07-17 11:36:31";2.7392178;131.51;2018-07-17 21:36:31;"28.102";"277.405";"113.752";"829";"28.098";"61.499";"38.653";"1413";"500";"739";27.516;6
"286";"2018-07-17 11:36:38";3.1575269;135.712;2018-07-17 21:36:38;"28.103";"278.347";"114.141";"829";"28.103";"61.513";"38.659";"1413";"492";"742";31.718;6
"287";"2018-07-17 11:36:45";3.1640972;135.778;2018-07-17 21:36:45;"28.103";"278.334";"114.135";"829";"28.088";"61.518";"38.675";"1413";"513";"735";31.784;6
