p_int,rh_int,t_int,ts
113.169,8.78,45.602,1550792219.6185153
113.172,8.78,45.607,1550792230.1574175
113.173,8.78,45.608,1550792240.6877117
113.175,8.78,45.603,1550792251.2029073
113.177,8.78,45.603,1550792261.70282
113.182,8.78,45.625,1550792272.2188902
113.183,8.78,45.626,1550792282.7403955
113.183,8.78,45.617,1550792293.2580643
113.18,8.78,45.63,1550792303.783536
113.182,8.78,45.617,1550792314.301364
113.18,8.78,45.628,1550792324.8300765
113.181,8.78,45.638,1550792335.372482
113.182,8.77,45.639,1550792345.906706
113.183,8.77,45.643,1550792356.4397335
113.182,8.78,45.628,1550792366.9418316
113.182,8.78,45.626,1550792377.4421136
113.183,8.77,45.644,1550792387.9598572
113.184,8.77,45.656,1550792398.4943984
113.186,8.77,45.657,1550792409.0136065
113.188,8.77,45.663,1550792419.5423353
113.188,8.77,45.666,1550792430.0747256
113.192,8.77,45.675,1550792440.599367
113.192,8.77,45.675,1550792451.1359637
113.193,8.77,45.674,1550792461.660894
113.193,8.77,45.666,1550792472.22359
113.195,8.77,45.671,1550792482.754313
113.198,8.77,45.66,1550792493.2393014
113.199,8.77,45.668,1550792503.7508795
113.209,8.77,45.685,1550792514.2785857
113.206,8.77,45.683,1550792524.7946522
113.207,8.77,45.696,1550792535.3381705
113.209,8.77,45.683,1550792545.8373415
113.21,8.77,45.694,1550792556.3794265
113.217,8.78,45.698,1550792566.9111369
113.22,8.77,45.694,1550792577.4398386
113.224,8.77,45.696,1550792587.9635403
113.225,8.77,45.704,1550792598.503535
113.229,8.76,45.705,1550792609.0205061
113.23,8.76,45.701,1550792619.530673
