Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts
-0.009,997.721,0.013,1719,1489.134,22.265,1550774454.833349
-0.009,997.721,0.013,1719,1489.135,22.265,1550774455.5486472
-0.009,997.723,0.013,1719,1489.107,22.256,1550774456.263946
-0.009,997.721,0.013,1719,1489.139,22.267,1550774456.976345
-0.01,997.72,0.013,1719,1489.153,22.272,1550774457.6870704
-0.009,997.719,0.013,1719,1489.167,22.276,1550774458.4092126
-0.009,997.72,0.013,1719,1489.153,22.272,1550774459.1243117
-0.01,997.72,0.013,1719,1489.149,22.27,1550774459.8511128
-0.009,997.722,0.013,1719,1489.125,22.262,1550774460.564124
-0.009,997.72,0.013,1719,1489.148,22.27,1550774461.280172
-0.01,997.72,0.013,1719,1489.153,22.272,1550774462.022525
-0.009,997.72,0.013,1719,1489.144,22.268,1550774462.8546324
-0.01,997.72,0.013,1719,1489.149,22.27,1550774463.6385446
-0.009,997.72,0.013,1719,1489.153,22.272,1550774464.4085276
-0.009,997.719,0.013,1719,1489.167,22.276,1550774465.1545014
-0.009,997.721,0.013,1719,1489.135,22.265,1550774465.8865945
