alt,lat,long,ts_gps,ts
14.208,21.88474613,-159.5274941,2019-02-22T00:53:10.000Z,1550796794.30412
14.581,21.88475451,-159.5274941,2019-02-22T00:53:11.000Z,1550796794.92944
14.581,21.88475451,-159.5274941,2019-02-22T00:53:12.000Z,1550796795.85278
14.581,21.88475451,-159.5274941,2019-02-22T00:53:12.000Z,1550796797.18989
14.581,21.88475451,-159.5274941,2019-02-22T00:53:13.000Z,1550796797.30221
14.581,21.88475451,-159.5274941,2019-02-22T00:53:14.000Z,1550796797.85309
14.954,21.88476289,-159.5274941,2019-02-22T00:53:15.000Z,1550796798.85245
14.954,21.88476289,-159.5274941,2019-02-22T00:53:15.000Z,1550796800.18860
14.954,21.88476289,-159.5274941,2019-02-22T00:53:16.000Z,1550796800.30154
14.629,21.88476407,-159.5275032,2019-02-22T00:53:17.000Z,1550796800.85320
14.629,21.88476407,-159.5275032,2019-02-22T00:53:18.000Z,1550796801.85275
14.629,21.88476407,-159.5275032,2019-02-22T00:53:18.000Z,1550796803.18941
15.002,21.88477245,-159.5275032,2019-02-22T00:53:19.000Z,1550796803.30245
14.132,21.8847756,-159.5274998,2019-02-22T00:53:20.000Z,1550796803.85300
13.808,21.88477678,-159.5275088,2019-02-22T00:53:21.000Z,1550796804.85330
13.808,21.88477678,-159.5275088,2019-02-22T00:53:21.000Z,1550796806.18856
14.181,21.88478516,-159.5275088,2019-02-22T00:53:22.000Z,1550796806.30097
14.181,21.88478516,-159.5275088,2019-02-22T00:53:23.000Z,1550796806.85320
13.808,21.88477678,-159.5275088,2019-02-22T00:53:24.000Z,1550796807.85282
13.808,21.88477678,-159.5275088,2019-02-22T00:53:24.000Z,1550796809.19071
14.353,21.88477481,-159.5275213,2019-02-22T00:53:25.000Z,1550796809.30370
14.353,21.88477481,-159.5275213,2019-02-22T00:53:26.000Z,1550796809.92842
14.353,21.88477481,-159.5275213,2019-02-22T00:53:27.000Z,1550796810.85182
14.353,21.88477481,-159.5275213,2019-02-22T00:53:27.000Z,1550796812.20491
14.725,21.88478319,-159.5275213,2019-02-22T00:53:28.000Z,1550796812.31732
14.725,21.88478319,-159.5275213,2019-02-22T00:53:29.000Z,1550796812.85361
14.725,21.88478319,-159.5275213,2019-02-22T00:53:30.000Z,1550796813.85642
14.725,21.88478319,-159.5275213,2019-02-22T00:53:30.000Z,1550796815.18888
14.725,21.88478319,-159.5275213,2019-02-22T00:53:31.000Z,1550796815.30166
14.725,21.88478319,-159.5275213,2019-02-22T00:53:32.000Z,1550796815.85391
14.725,21.88478319,-159.5275213,2019-02-22T00:53:33.000Z,1550796816.86926
14.725,21.88478319,-159.5275213,2019-02-22T00:53:33.000Z,1550796818.20974
14.725,21.88478319,-159.5275213,2019-02-22T00:53:34.000Z,1550796818.32264
14.725,21.88478319,-159.5275213,2019-02-22T00:53:35.000Z,1550796818.85302
14.725,21.88478319,-159.5275213,2019-02-22T00:53:36.000Z,1550796819.85386
14.725,21.88478319,-159.5275213,2019-02-22T00:53:36.000Z,1550796821.18888
14.725,21.88478319,-159.5275213,2019-02-22T00:53:37.000Z,1550796821.30181
14.725,21.88478319,-159.5275213,2019-02-22T00:53:38.000Z,1550796821.85476
14.725,21.88478319,-159.5275213,2019-02-22T00:53:39.000Z,1550796822.85342
14.725,21.88478319,-159.5275213,2019-02-22T00:53:39.000Z,1550796824.18966
14.401,21.88478436,-159.5275304,2019-02-22T00:53:40.000Z,1550796824.30216
14.401,21.88478436,-159.5275304,2019-02-22T00:53:41.000Z,1550796824.92747
14.401,21.88478436,-159.5275304,2019-02-22T00:53:42.000Z,1550796825.85335
14.401,21.88478436,-159.5275304,2019-02-22T00:53:42.000Z,1550796827.19144
14.401,21.88478436,-159.5275304,2019-02-22T00:53:43.000Z,1550796827.30414
14.401,21.88478436,-159.5275304,2019-02-22T00:53:44.000Z,1550796827.86955
14.401,21.88478436,-159.5275304,2019-02-22T00:53:45.000Z,1550796828.85300
14.401,21.88478436,-159.5275304,2019-02-22T00:53:45.000Z,1550796830.18909
14.401,21.88478436,-159.5275304,2019-02-22T00:53:46.000Z,1550796830.30157
14.401,21.88478436,-159.5275304,2019-02-22T00:53:47.000Z,1550796830.85240
14.401,21.88478436,-159.5275304,2019-02-22T00:53:48.000Z,1550796831.85252
14.401,21.88478436,-159.5275304,2019-02-22T00:53:48.000Z,1550796833.19066
14.401,21.88478436,-159.5275304,2019-02-22T00:53:49.000Z,1550796833.30308
14.401,21.88478436,-159.5275304,2019-02-22T00:53:50.000Z,1550796833.85433
14.401,21.88478436,-159.5275304,2019-02-22T00:53:51.000Z,1550796834.85350
14.401,21.88478436,-159.5275304,2019-02-22T00:53:51.000Z,1550796836.18985
14.401,21.88478436,-159.5275304,2019-02-22T00:53:52.000Z,1550796836.30222
14.401,21.88478436,-159.5275304,2019-02-22T00:53:53.000Z,1550796836.85303
14.401,21.88478436,-159.5275304,2019-02-22T00:53:54.000Z,1550796837.85515
14.401,21.88478436,-159.5275304,2019-02-22T00:53:54.000Z,1550796839.18962
