p,rh,t,ts
101.342,50.07,32.727,1550795943.3090587
101.339,50.03,32.718,1550795945.7790942
101.344,50.02,32.716,1550795948.2461832
101.342,49.99,32.707,1550795950.7135253
101.342,49.98,32.703,1550795953.1722014
101.346,49.96,32.703,1550795955.640196
101.345,49.95,32.697,1550795958.1084657
101.343,50.0,32.691,1550795960.5782788
101.344,50.15,32.692,1550795963.0452642
101.345,50.25,32.69,1550795965.513499
101.345,50.25,32.69,1550795967.973886
101.341,50.34,32.679,1550795970.4411652
101.341,50.39,32.674,1550795972.9083908
101.341,50.34,32.671,1550795975.3756175
101.342,50.14,32.66,1550795977.842512
101.34,50.07,32.654,1550795980.310197
101.341,50.07,32.642,1550795982.7824035
101.34,50.03,32.64,1550795985.252223
101.341,50.07,32.634,1550795987.7197788
101.34,50.11,32.63,1550795990.182044
101.34,50.11,32.624,1550795992.6422243
101.342,50.04,32.614,1550795995.1139176
101.339,50.02,32.601,1550795997.5839694
101.34,50.0,32.599,1550796000.051489
101.344,49.97,32.596,1550796002.5230064
101.342,49.94,32.591,1550796004.981927
101.339,49.93,32.59,1550796007.4439707
101.339,49.97,32.587,1550796009.9114141
101.34,50.31,32.584,1550796012.378777
101.339,50.77,32.584,1550796014.8458774
101.341,51.04,32.579,1550796017.3130636
101.339,51.15,32.575,1550796019.78144
101.337,51.14,32.574,1550796022.2421086
101.343,51.05,32.573,1550796024.7092116
101.342,51.15,32.565,1550796027.176302
101.341,51.34,32.568,1550796029.6437097
101.339,51.4,32.556,1550796032.1103702
101.339,51.45,32.557,1550796034.5777225
101.34,51.49,32.555,1550796037.0448027
101.34,51.41,32.555,1550796039.5118315
101.34,51.27,32.556,1550796041.9822633
101.341,51.16,32.553,1550796044.4495456
101.341,51.16,32.558,1550796046.9165287
101.341,51.44,32.563,1550796049.3825922
101.341,51.59,32.565,1550796051.8504827
101.338,51.58,32.567,1550796054.3207817
101.341,51.54,32.567,1550796056.783558
101.341,51.55,32.571,1550796059.2531836
101.339,51.82,32.569,1550796061.7211397
101.336,51.91,32.577,1550796064.188915
101.339,52.15,32.581,1550796066.6622765
101.338,52.53,32.591,1550796069.1305535
101.34,52.8,32.594,1550796071.597943
101.339,52.97,32.597,1550796074.0646107
101.341,53.15,32.607,1550796076.5321662
101.336,53.24,32.607,1550796079.0009432
101.339,53.24,32.616,1550796081.4691024
101.341,53.19,32.629,1550796083.9363024
101.341,53.25,32.63,1550796086.4032989
101.34,53.28,32.638,1550796088.8621402
101.338,53.26,32.649,1550796091.322635
101.342,53.19,32.653,1550796093.7905138
101.343,53.11,32.661,1550796096.2619333
101.342,52.99,32.675,1550796098.722896
101.343,52.84,32.681,1550796101.190652
101.342,52.69,32.689,1550796103.6616974
101.343,52.59,32.701,1550796106.122201
101.342,52.53,32.71,1550796108.590046
101.342,52.65,32.716,1550796111.0575423
101.342,52.66,32.717,1550796113.5250833
101.343,52.61,32.726,1550796115.9925175
101.346,52.61,32.728,1550796118.4596899
101.345,52.76,32.729,1550796120.927416
101.343,52.9,32.73,1550796123.393486
101.344,53.03,32.734,1550796125.854688
101.342,53.17,32.728,1550796128.3170648
101.342,53.28,32.727,1550796130.785528
101.343,53.34,32.727,1550796133.2523963
101.343,53.44,32.718,1550796135.7206905
101.345,53.51,32.722,1550796138.1883395
101.343,53.65,32.715,1550796140.656212
101.343,53.75,32.708,1550796143.1253986
101.342,53.82,32.706,1550796145.5938883
101.343,53.94,32.704,1550796148.061832
101.344,53.99,32.691,1550796150.5326598
101.343,54.07,32.684,1550796152.9998484
101.342,54.14,32.676,1550796155.4617434
101.343,54.13,32.668,1550796157.9220936
101.349,54.2,32.662,1550796160.3891685
101.346,54.19,32.654,1550796162.8594854
101.343,54.03,32.645,1550796165.3265905
101.345,53.93,32.642,1550796167.7923746
101.345,53.82,32.639,1550796170.2625449
101.344,53.65,32.64,1550796172.7223725
101.345,53.45,32.639,1550796175.1899016
101.346,53.39,32.637,1550796177.6577938
101.348,53.43,32.641,1550796180.1250772
101.346,53.46,32.636,1550796182.5925791
101.344,53.37,32.641,1550796185.060067
101.345,53.28,32.641,1550796187.5279696
101.346,53.3,32.643,1550796189.9984162
101.347,53.2,32.642,1550796192.4696417
101.343,52.98,32.649,1550796194.938082
101.343,52.75,32.652,1550796197.4019516
101.343,52.6,32.653,1550796199.8697894
101.343,52.48,32.657,1550796202.3375227
101.34,52.36,32.663,1550796204.802629
101.342,52.39,32.666,1550796207.2702696
101.341,52.37,32.668,1550796209.7381122
101.345,52.27,32.677,1550796212.2060168
101.341,52.08,32.678,1550796214.6755588
101.344,52.07,32.679,1550796217.1423745
101.342,52.21,32.676,1550796219.6099072
101.345,52.38,32.686,1550796222.0776527
101.345,52.37,32.69,1550796224.5419722
101.344,52.28,32.694,1550796227.0094044
101.345,52.46,32.694,1550796229.4720957
101.346,52.73,32.692,1550796231.9394035
101.344,52.94,32.69,1550796234.4065483
101.344,53.08,32.689,1550796236.872133
101.344,53.19,32.691,1550796239.3415911
101.343,53.17,32.689,1550796241.8089333
101.346,53.16,32.688,1550796244.2760143
101.345,53.27,32.687,1550796246.7435005
101.346,53.39,32.685,1550796249.2027194
101.344,53.43,32.683,1550796251.6713753
101.348,53.35,32.679,1550796254.1323793
101.346,53.24,32.675,1550796256.601687
101.345,53.15,32.671,1550796259.0721781
101.345,52.97,32.674,1550796261.5401661
101.343,52.82,32.671,1550796264.0078404
101.343,52.74,32.675,1550796266.4769518
101.346,52.72,32.678,1550796268.9458508
101.344,53.0,32.679,1550796271.4149566
101.344,53.18,32.684,1550796273.8835313
101.343,53.4,32.681,1550796276.3431616
101.346,53.58,32.689,1550796278.802244
101.348,53.73,32.688,1550796281.26948
101.345,53.94,32.684,1550796283.7367587
101.348,54.06,32.691,1550796286.203742
101.346,54.09,32.691,1550796288.6707222
101.347,54.0,32.692,1550796291.1377964
101.347,53.98,32.686,1550796293.6049607
101.347,54.02,32.689,1550796296.0719833
101.348,54.02,32.69,1550796298.5390153
101.346,54.03,32.682,1550796301.0089037
101.346,54.03,32.687,1550796303.4747798
101.345,53.92,32.685,1550796305.9427953
101.346,53.79,32.685,1550796308.4102557
101.349,53.63,32.692,1550796310.8737335
101.345,53.51,32.688,1550796313.3424459
101.345,53.47,32.689,1550796315.8022797
101.345,53.46,32.697,1550796318.269592
101.347,53.31,32.689,1550796320.736502
101.344,53.03,32.696,1550796323.2020621
101.345,52.84,32.695,1550796325.6692095
101.346,52.69,32.692,1550796328.1375918
101.347,52.53,32.691,1550796330.5997558
101.346,52.34,32.698,1550796333.0662515
101.345,52.26,32.699,1550796335.533696
101.346,52.19,32.696,1550796337.991885
101.345,52.02,32.699,1550796340.4603248
101.343,51.91,32.693,1550796342.9280033
101.342,51.78,32.694,1550796345.3951402
101.342,51.67,32.684,1550796347.8621614
101.344,51.51,32.685,1550796350.3220947
101.344,51.44,32.678,1550796352.7892625
101.339,51.4,32.679,1550796355.2519298
101.343,51.29,32.67,1550796357.7192693
101.341,51.13,32.666,1550796360.186446
101.344,51.0,32.666,1550796362.6537051
101.344,50.92,32.654,1550796365.1210353
101.343,50.91,32.647,1550796367.5915442
101.341,50.84,32.641,1550796370.0592802
101.347,50.73,32.633,1550796372.5273921
101.345,50.73,32.622,1550796374.9950743
101.343,50.8,32.615,1550796377.4626443
101.344,50.82,32.611,1550796379.922181
101.343,50.87,32.602,1550796382.381123
101.345,50.92,32.595,1550796384.8503423
101.346,50.95,32.587,1550796387.3119779
101.34,50.93,32.572,1550796389.781869
101.344,50.91,32.566,1550796392.24903
101.34,50.86,32.555,1550796394.7164366
101.339,50.76,32.541,1550796397.183595
101.344,50.61,32.528,1550796399.6512225
101.341,50.49,32.521,1550796402.1202967
101.344,50.43,32.507,1550796404.5881994
101.343,50.38,32.498,1550796407.0558069
101.344,50.39,32.49,1550796409.5243342
101.343,50.45,32.484,1550796411.9930253
101.343,50.49,32.482,1550796414.459989
101.339,50.56,32.472,1550796416.9272053
101.342,50.56,32.473,1550796419.3943548
101.345,50.52,32.469,1550796421.861742
101.344,50.46,32.469,1550796424.3292305
101.34,50.75,32.463,1550796426.7974284
101.343,51.07,32.472,1550796429.2644532
101.343,51.39,32.475,1550796431.732066
101.344,51.44,32.475,1550796434.1920493
101.342,51.44,32.478,1550796436.6623046
101.345,51.44,32.485,1550796439.1241114
101.343,51.34,32.491,1550796441.5823689
101.342,51.19,32.495,1550796444.0420058
101.342,51.17,32.496,1550796446.5095673
101.34,51.41,32.501,1550796448.9769993
101.343,51.49,32.508,1550796451.4425309
101.344,51.7,32.514,1550796453.9113715
101.343,51.89,32.52,1550796456.3709786
101.345,52.09,32.52,1550796458.8401384
101.344,52.03,32.528,1550796461.3022342
101.342,51.8,32.531,1550796463.7692046
101.343,51.5,32.533,1550796466.2321463
101.34,51.3,32.53,1550796468.6993675
101.342,51.24,32.534,1550796471.1671762
101.347,51.17,32.536,1550796473.6342838
101.344,50.98,32.534,1550796476.10156
101.343,50.81,32.535,1550796478.5686417
101.343,50.68,32.539,1550796481.0300558
101.344,50.54,32.536,1550796483.4946463
101.343,50.53,32.535,1550796485.9619045
101.342,50.62,32.536,1550796488.429215
101.343,50.75,32.528,1550796490.892079
101.343,50.81,32.53,1550796493.3591723
101.343,50.82,32.532,1550796495.8267946
101.344,50.75,32.532,1550796498.2939627
101.342,50.64,32.529,1550796500.7613049
101.344,50.57,32.534,1550796503.2280843
101.342,50.53,32.532,1550796505.6957028
101.345,50.57,32.533,1550796508.1618156
101.34,50.63,32.532,1550796510.6291125
101.34,50.61,32.534,1550796513.097213
101.339,50.55,32.532,1550796515.5648785
101.341,50.5,32.535,1550796518.0357025
101.342,50.52,32.537,1550796520.5029616
101.34,50.58,32.544,1550796522.9701087
101.34,50.64,32.55,1550796525.437276
101.342,50.81,32.55,1550796527.904619
101.34,51.12,32.558,1550796530.3618672
101.343,51.42,32.555,1550796532.8221977
101.342,51.59,32.557,1550796535.2891977
101.339,51.69,32.56,1550796537.7564766
101.34,51.76,32.565,1550796540.223952
101.341,51.78,32.57,1550796542.6917582
101.339,51.79,32.575,1550796545.1594248
101.341,51.83,32.581,1550796547.6283004
101.341,51.87,32.586,1550796550.0964322
101.34,51.66,32.587,1550796552.5608695
101.342,51.5,32.591,1550796555.0294642
101.341,51.32,32.59,1550796557.500156
101.34,51.12,32.595,1550796559.9625413
101.341,50.97,32.601,1550796562.4232993
101.341,50.82,32.596,1550796564.8918376
101.341,50.68,32.605,1550796567.3592389
101.34,50.58,32.603,1550796569.8285322
101.344,50.49,32.616,1550796572.2960026
101.341,50.48,32.613,1550796574.7640424
101.345,50.45,32.62,1550796577.2319973
101.339,50.37,32.621,1550796579.6921506
101.34,50.37,32.625,1550796582.159355
101.342,50.36,32.629,1550796584.6221159
101.341,50.39,32.631,1550796587.083162
101.343,50.45,32.636,1550796589.550735
101.342,50.53,32.638,1550796592.018571
101.341,50.56,32.645,1550796594.4860997
101.341,50.57,32.646,1550796596.952066
101.34,50.58,32.643,1550796599.4160287
101.342,50.54,32.646,1550796601.883492
101.342,50.42,32.642,1550796604.3514428
101.346,50.27,32.646,1550796606.8220322
101.342,50.15,32.644,1550796609.2922182
101.34,50.03,32.644,1550796611.760241
101.341,49.9,32.642,1550796614.2302208
