alt,lat,long,ts,ts_gps
11.312,21.885982935,-159.527392924,1478194708.7550273,2019-02-24T02:51:39.000Z
11.312,21.885982935,-159.527392924,1478194710.1254191,2019-02-24T02:51:39.000Z
11.312,21.885982935,-159.527392924,1478194710.2382123,2019-02-24T02:51:40.000Z
11.484,21.885972578,-159.527405374,1478194710.7606113,2019-02-24T02:51:41.000Z
11.484,21.885972578,-159.527405374,1478194711.758268,2019-02-24T02:51:42.000Z
11.484,21.885972578,-159.527405374,1478194713.0941532,2019-02-24T02:51:42.000Z
11.484,21.885972578,-159.527405374,1478194713.2068303,2019-02-24T02:51:43.000Z
11.484,21.885972578,-159.527405374,1478194713.787719,2019-02-24T02:51:44.000Z
12.029,21.885970602,-159.527417823,1478194714.7576988,2019-02-24T02:51:45.000Z
12.029,21.885970602,-159.527417823,1478194716.1210222,2019-02-24T02:51:45.000Z
12.029,21.885970602,-159.527417823,1478194716.2334912,2019-02-24T02:51:46.000Z
12.029,21.885970602,-159.527417823,1478194716.760323,2019-02-24T02:51:47.000Z
12.029,21.885970602,-159.527417823,1478194717.7655933,2019-02-24T02:51:48.000Z
12.029,21.885970602,-159.527417823,1478194719.1252604,2019-02-24T02:51:48.000Z
11.704,21.885971779,-159.527426888,1478194719.2379186,2019-02-24T02:51:49.000Z
12.077,21.88598016,-159.527426888,1478194719.7867837,2019-02-24T02:51:50.000Z
12.077,21.88598016,-159.527426888,1478194720.7580996,2019-02-24T02:51:51.000Z
12.077,21.88598016,-159.527426888,1478194722.124026,2019-02-24T02:51:51.000Z
11.208,21.885983313,-159.527423504,1478194722.2366824,2019-02-24T02:51:52.000Z
11.208,21.885983313,-159.527423504,1478194722.7609372,2019-02-24T02:51:53.000Z
11.208,21.885983313,-159.527423504,1478194723.758843,2019-02-24T02:51:54.000Z
11.208,21.885983313,-159.527423504,1478194725.1271586,2019-02-24T02:51:54.000Z
11.208,21.885983313,-159.527423504,1478194725.2397335,2019-02-24T02:51:55.000Z
11.208,21.885983313,-159.527423504,1478194725.7585874,2019-02-24T02:51:56.000Z
11.753,21.885981337,-159.527435954,1478194726.7549493,2019-02-24T02:51:57.000Z
11.753,21.885981337,-159.527435954,1478194728.1258452,2019-02-24T02:51:57.000Z
11.753,21.885981337,-159.527435954,1478194728.2383354,2019-02-24T02:51:58.000Z
11.753,21.885981337,-159.527435954,1478194728.7580016,2019-02-24T02:51:59.000Z
12.125,21.885989717,-159.527435954,1478194729.7843268,2019-02-24T02:52:00.000Z
12.125,21.885989717,-159.527435954,1478194731.095031,2019-02-24T02:52:00.000Z
12.125,21.885989717,-159.527435954,1478194731.2077088,2019-02-24T02:52:01.000Z
11.801,21.885990895,-159.527445019,1478194731.791533,2019-02-24T02:52:02.000Z
11.801,21.885990895,-159.527445019,1478194732.7571695,2019-02-24T02:52:03.000Z
11.801,21.885990895,-159.527445019,1478194734.095715,2019-02-24T02:52:03.000Z
11.801,21.885990895,-159.527445019,1478194734.2070901,2019-02-24T02:52:04.000Z
11.849,21.886000452,-159.527454084,1478194734.755912,2019-02-24T02:52:05.000Z
11.849,21.886000452,-159.527454084,1478194735.7552564,2019-02-24T02:52:06.000Z
11.849,21.886000452,-159.527454084,1478194737.1209526,2019-02-24T02:52:06.000Z
12.174,21.885999275,-159.527445019,1478194737.2331114,2019-02-24T02:52:07.000Z
12.174,21.885999275,-159.527445019,1478194737.756063,2019-02-24T02:52:08.000Z
11.352,21.886011986,-159.5274507,1478194738.7845376,2019-02-24T02:52:09.000Z
11.352,21.886011986,-159.5274507,1478194740.0912852,2019-02-24T02:52:09.000Z
11.352,21.886011986,-159.5274507,1478194740.2044668,2019-02-24T02:52:10.000Z
11.401,21.886021544,-159.527459765,1478194740.7567205,2019-02-24T02:52:11.000Z
11.401,21.886021544,-159.527459765,1478194741.7554407,2019-02-24T02:52:12.000Z
11.401,21.886021544,-159.527459765,1478194743.0924666,2019-02-24T02:52:12.000Z
11.076,21.886022721,-159.52746883,1478194743.2055218,2019-02-24T02:52:13.000Z
11.945,21.886019567,-159.527472214,1478194743.7573452,2019-02-24T02:52:14.000Z
12.318,21.886027948,-159.527472214,1478194744.7574432,2019-02-24T02:52:15.000Z
12.318,21.886027948,-159.527472214,1478194746.0943937,2019-02-24T02:52:15.000Z
11.994,21.886029125,-159.52748128,1478194746.205811,2019-02-24T02:52:16.000Z
11.994,21.886029125,-159.52748128,1478194746.7572513,2019-02-24T02:52:17.000Z
12.366,21.886037505,-159.52748128,1478194747.7590096,2019-02-24T02:52:18.000Z
12.366,21.886037505,-159.52748128,1478194749.0939007,2019-02-24T02:52:18.000Z
11.497,21.886040659,-159.527477895,1478194749.2069225,2019-02-24T02:52:19.000Z
11.497,21.886040659,-159.527477895,1478194749.7878182,2019-02-24T02:52:20.000Z
11.497,21.886040659,-159.527477895,1478194750.7601984,2019-02-24T02:52:21.000Z
11.497,21.886040659,-159.527477895,1478194752.0972817,2019-02-24T02:52:21.000Z
11.87,21.886049039,-159.527477895,1478194752.2097976,2019-02-24T02:52:22.000Z
11.87,21.886049039,-159.527477895,1478194752.7899458,2019-02-24T02:52:23.000Z
11.545,21.886050217,-159.52748696,1478194753.7883615,2019-02-24T02:52:24.000Z
11.545,21.886050217,-159.52748696,1478194755.0940886,2019-02-24T02:52:24.000Z
11.545,21.886050217,-159.52748696,1478194755.2073178,2019-02-24T02:52:25.000Z
11.545,21.886050217,-159.52748696,1478194755.7579923,2019-02-24T02:52:26.000Z
11.87,21.886049039,-159.527477895,1478194756.7581818,2019-02-24T02:52:27.000Z
11.87,21.886049039,-159.527477895,1478194758.0966349,2019-02-24T02:52:27.000Z
11.87,21.886049039,-159.527477895,1478194758.2078028,2019-02-24T02:52:28.000Z
11.87,21.886049039,-159.527477895,1478194758.7863863,2019-02-24T02:52:29.000Z
12.243,21.886057419,-159.527477895,1478194759.7550023,2019-02-24T02:52:30.000Z
12.243,21.886057419,-159.527477895,1478194761.1208737,2019-02-24T02:52:30.000Z
12.243,21.886057419,-159.527477895,1478194761.2338254,2019-02-24T02:52:31.000Z
11.918,21.886058597,-159.52748696,1478194761.756523,2019-02-24T02:52:32.000Z
11.918,21.886058597,-159.52748696,1478194762.7553227,2019-02-24T02:52:33.000Z
11.918,21.886058597,-159.52748696,1478194764.09271,2019-02-24T02:52:33.000Z
12.291,21.886066977,-159.52748696,1478194764.2052643,2019-02-24T02:52:34.000Z
11.966,21.886068154,-159.527496026,1478194764.7918494,2019-02-24T02:52:35.000Z
11.966,21.886068154,-159.527496026,1478194765.7897887,2019-02-24T02:52:36.000Z
11.966,21.886068154,-159.527496026,1478194767.0937827,2019-02-24T02:52:36.000Z
11.966,21.886068154,-159.527496026,1478194767.2066004,2019-02-24T02:52:37.000Z
11.966,21.886068154,-159.527496026,1478194767.7591808,2019-02-24T02:52:38.000Z
11.642,21.886069332,-159.527505091,1478194768.76007,2019-02-24T02:52:39.000Z
11.642,21.886069332,-159.527505091,1478194770.1258569,2019-02-24T02:52:39.000Z
11.642,21.886069332,-159.527505091,1478194770.2385032,2019-02-24T02:52:40.000Z
12.511,21.886066178,-159.527508475,1478194770.7870886,2019-02-24T02:52:41.000Z
12.511,21.886066178,-159.527508475,1478194771.7885222,2019-02-24T02:52:42.000Z
12.511,21.886066178,-159.527508475,1478194773.094339,2019-02-24T02:52:42.000Z
12.511,21.886066178,-159.527508475,1478194773.2070773,2019-02-24T02:52:43.000Z
12.511,21.886066178,-159.527508475,1478194773.7577376,2019-02-24T02:52:44.000Z
12.511,21.886066178,-159.527508475,1478194774.7894433,2019-02-24T02:52:45.000Z
12.511,21.886066178,-159.527508475,1478194776.0961337,2019-02-24T02:52:45.000Z
12.511,21.886066178,-159.527508475,1478194776.2086616,2019-02-24T02:52:46.000Z
12.187,21.886067355,-159.52751754,1478194776.759975,2019-02-24T02:52:47.000Z
12.187,21.886067355,-159.52751754,1478194777.790179,2019-02-24T02:52:48.000Z
12.187,21.886067355,-159.52751754,1478194779.0968916,2019-02-24T02:52:48.000Z
12.235,21.886076913,-159.527526606,1478194779.2096734,2019-02-24T02:52:49.000Z
12.235,21.886076913,-159.527526606,1478194779.7561252,2019-02-24T02:52:50.000Z
12.235,21.886076913,-159.527526606,1478194780.7836835,2019-02-24T02:52:51.000Z
12.235,21.886076913,-159.527526606,1478194782.1178665,2019-02-24T02:52:51.000Z
11.91,21.886078091,-159.527535671,1478194782.230751,2019-02-24T02:52:52.000Z
11.91,21.886078091,-159.527535671,1478194782.7529833,2019-02-24T02:52:53.000Z
11.91,21.886078091,-159.527535671,1478194783.7526484,2019-02-24T02:52:54.000Z
11.91,21.886078091,-159.527535671,1478194785.0914297,2019-02-24T02:52:54.000Z
11.91,21.886078091,-159.527535671,1478194785.2035224,2019-02-24T02:52:55.000Z
11.91,21.886078091,-159.527535671,1478194785.754864,2019-02-24T02:52:56.000Z
11.91,21.886078091,-159.527535671,1478194786.7554302,2019-02-24T02:52:57.000Z
11.91,21.886078091,-159.527535671,1478194788.1304274,2019-02-24T02:52:57.000Z
11.91,21.886078091,-159.527535671,1478194788.2425525,2019-02-24T02:52:58.000Z
11.586,21.886079268,-159.527544736,1478194788.790014,2019-02-24T02:52:59.000Z
11.958,21.886087648,-159.527544736,1478194789.760113,2019-02-24T02:53:00.000Z
11.958,21.886087648,-159.527544736,1478194791.0967958,2019-02-24T02:53:00.000Z
11.958,21.886087648,-159.527544736,1478194791.2098868,2019-02-24T02:53:01.000Z
11.958,21.886087648,-159.527544736,1478194791.7622454,2019-02-24T02:53:02.000Z
11.958,21.886087648,-159.527544736,1478194792.7609537,2019-02-24T02:53:03.000Z
11.958,21.886087648,-159.527544736,1478194794.0984406,2019-02-24T02:53:03.000Z
11.958,21.886087648,-159.527544736,1478194794.2117057,2019-02-24T02:53:04.000Z
12.331,21.886096028,-159.527544736,1478194794.7564487,2019-02-24T02:53:05.000Z
12.331,21.886096028,-159.527544736,1478194795.755057,2019-02-24T02:53:06.000Z
12.331,21.886096028,-159.527544736,1478194797.0909045,2019-02-24T02:53:06.000Z
11.462,21.886099182,-159.527541352,1478194797.2042723,2019-02-24T02:53:07.000Z
11.462,21.886099182,-159.527541352,1478194797.755614,2019-02-24T02:53:08.000Z
11.462,21.886099182,-159.527541352,1478194798.757686,2019-02-24T02:53:09.000Z
11.462,21.886099182,-159.527541352,1478194800.1241844,2019-02-24T02:53:09.000Z
11.462,21.886099182,-159.527541352,1478194800.2368402,2019-02-24T02:53:10.000Z
11.786,21.886098005,-159.527532286,1478194800.7573667,2019-02-24T02:53:11.000Z
11.786,21.886098005,-159.527532286,1478194801.7599437,2019-02-24T02:53:12.000Z
11.786,21.886098005,-159.527532286,1478194803.12478,2019-02-24T02:53:12.000Z
11.786,21.886098005,-159.527532286,1478194803.2354095,2019-02-24T02:53:13.000Z
11.786,21.886098005,-159.527532286,1478194803.7563996,2019-02-24T02:53:14.000Z
11.786,21.886098005,-159.527532286,1478194804.7838554,2019-02-24T02:53:15.000Z
11.786,21.886098005,-159.527532286,1478194806.0921037,2019-02-24T02:53:15.000Z
11.786,21.886098005,-159.527532286,1478194806.2047634,2019-02-24T02:53:16.000Z
12.111,21.886096827,-159.527523221,1478194806.7561681,2019-02-24T02:53:17.000Z
11.242,21.886099981,-159.527519837,1478194807.7536936,2019-02-24T02:53:18.000Z
11.242,21.886099981,-159.527519837,1478194809.0903723,2019-02-24T02:53:18.000Z
11.242,21.886099981,-159.527519837,1478194809.2028384,2019-02-24T02:53:19.000Z
11.242,21.886099981,-159.527519837,1478194809.7829552,2019-02-24T02:53:20.000Z
11.242,21.886099981,-159.527519837,1478194810.7881546,2019-02-24T02:53:21.000Z
11.242,21.886099981,-159.527519837,1478194812.0863874,2019-02-24T02:53:21.000Z
11.566,21.886098804,-159.527510772,1478194812.1990054,2019-02-24T02:53:22.000Z
11.566,21.886098804,-159.527510772,1478194812.756684,2019-02-24T02:53:23.000Z
11.566,21.886098804,-159.527510772,1478194813.7561564,2019-02-24T02:53:24.000Z
11.566,21.886098804,-159.527510772,1478194815.1196845,2019-02-24T02:53:24.000Z
11.566,21.886098804,-159.527510772,1478194815.232342,2019-02-24T02:53:25.000Z
11.518,21.886089246,-159.527501706,1478194815.7821348,2019-02-24T02:53:26.000Z
11.518,21.886089246,-159.527501706,1478194816.7523398,2019-02-24T02:53:27.000Z
11.518,21.886089246,-159.527501706,1478194818.0920484,2019-02-24T02:53:27.000Z
11.518,21.886089246,-159.527501706,1478194818.204505,2019-02-24T02:53:28.000Z
11.193,21.886090423,-159.527510772,1478194818.7565598,2019-02-24T02:53:29.000Z
11.193,21.886090423,-159.527510772,1478194819.755481,2019-02-24T02:53:30.000Z
11.193,21.886090423,-159.527510772,1478194821.1213844,2019-02-24T02:53:30.000Z
10.869,21.886091601,-159.527519837,1478194821.2340522,2019-02-24T02:53:31.000Z
10.869,21.886091601,-159.527519837,1478194821.784313,2019-02-24T02:53:32.000Z
10.869,21.886091601,-159.527519837,1478194822.784326,2019-02-24T02:53:33.000Z
10.869,21.886091601,-159.527519837,1478194824.0920908,2019-02-24T02:53:33.000Z
10.869,21.886091601,-159.527519837,1478194824.205068,2019-02-24T02:53:34.000Z
10.869,21.886091601,-159.527519837,1478194824.755123,2019-02-24T02:53:35.000Z
10.869,21.886091601,-159.527519837,1478194825.7840452,2019-02-24T02:53:36.000Z
10.869,21.886091601,-159.527519837,1478194827.0894585,2019-02-24T02:53:36.000Z
10.869,21.886091601,-159.527519837,1478194827.2019858,2019-02-24T02:53:37.000Z
10.496,21.886083221,-159.527519837,1478194827.7546208,2019-02-24T02:53:38.000Z
10.172,21.886084398,-159.527528902,1478194828.783023,2019-02-24T02:53:39.000Z
10.172,21.886084398,-159.527528902,1478194830.0924134,2019-02-24T02:53:39.000Z
10.172,21.886084398,-159.527528902,1478194830.2054577,2019-02-24T02:53:40.000Z
10.172,21.886084398,-159.527528902,1478194830.756475,2019-02-24T02:53:41.000Z
9.847,21.886085576,-159.527537967,1478194831.789175,2019-02-24T02:53:42.000Z
9.847,21.886085576,-159.527537967,1478194833.124896,2019-02-24T02:53:42.000Z
9.847,21.886085576,-159.527537967,1478194833.237427,2019-02-24T02:53:43.000Z
9.847,21.886085576,-159.527537967,1478194833.7597792,2019-02-24T02:53:44.000Z
9.302,21.886087552,-159.527525518,1478194834.7598274,2019-02-24T02:53:45.000Z
9.302,21.886087552,-159.527525518,1478194836.0954835,2019-02-24T02:53:45.000Z
9.302,21.886087552,-159.527525518,1478194836.2081323,2019-02-24T02:53:46.000Z
9.627,21.886086375,-159.527516452,1478194836.7585735,2019-02-24T02:53:47.000Z
8.757,21.886089528,-159.527513068,1478194837.7595553,2019-02-24T02:53:48.000Z
8.757,21.886089528,-159.527513068,1478194839.1286113,2019-02-24T02:53:48.000Z
9.082,21.886088351,-159.527504003,1478194839.2411609,2019-02-24T02:53:49.000Z
9.407,21.886087173,-159.527494938,1478194839.792521,2019-02-24T02:53:50.000Z
9.407,21.886087173,-159.527494938,1478194840.760561,2019-02-24T02:53:51.000Z
9.407,21.886087173,-159.527494938,1478194842.096018,2019-02-24T02:53:51.000Z
9.358,21.886077616,-159.527485872,1478194842.2085128,2019-02-24T02:53:52.000Z
9.358,21.886077616,-159.527485872,1478194842.758604,2019-02-24T02:53:53.000Z
9.358,21.886077616,-159.527485872,1478194843.7594843,2019-02-24T02:53:54.000Z
9.358,21.886077616,-159.527485872,1478194845.092931,2019-02-24T02:53:54.000Z
9.358,21.886077616,-159.527485872,1478194845.2057774,2019-02-24T02:53:55.000Z
8.986,21.886069236,-159.527485872,1478194845.7571805,2019-02-24T02:53:56.000Z
8.986,21.886069236,-159.527485872,1478194846.7572963,2019-02-24T02:53:57.000Z
8.986,21.886069236,-159.527485872,1478194848.0977852,2019-02-24T02:53:57.000Z
9.31,21.886068058,-159.527476807,1478194848.2102413,2019-02-24T02:53:58.000Z
8.986,21.886069236,-159.527485872,1478194848.7548566,2019-02-24T02:53:59.000Z
9.855,21.886066082,-159.527489257,1478194849.7577198,2019-02-24T02:54:00.000Z
9.855,21.886066082,-159.527489257,1478194851.1233473,2019-02-24T02:54:00.000Z
9.482,21.886057702,-159.527489257,1478194851.2345438,2019-02-24T02:54:01.000Z
9.482,21.886057702,-159.527489257,1478194851.757197,2019-02-24T02:54:02.000Z
9.482,21.886057702,-159.527489257,1478194852.7535102,2019-02-24T02:54:03.000Z
9.482,21.886057702,-159.527489257,1478194854.1189768,2019-02-24T02:54:03.000Z
9.482,21.886057702,-159.527489257,1478194854.2319071,2019-02-24T02:54:04.000Z
9.482,21.886057702,-159.527489257,1478194854.7865798,2019-02-24T02:54:05.000Z
9.482,21.886057702,-159.527489257,1478194855.752872,2019-02-24T02:54:06.000Z
9.482,21.886057702,-159.527489257,1478194857.0925863,2019-02-24T02:54:06.000Z
9.855,21.886066082,-159.527489257,1478194857.2054977,2019-02-24T02:54:07.000Z
9.855,21.886066082,-159.527489257,1478194857.7550755,2019-02-24T02:54:08.000Z
9.855,21.886066082,-159.527489257,1478194858.7547464,2019-02-24T02:54:09.000Z
9.855,21.886066082,-159.527489257,1478194860.0894156,2019-02-24T02:54:09.000Z
9.855,21.886066082,-159.527489257,1478194860.2024033,2019-02-24T02:54:10.000Z
9.855,21.886066082,-159.527489257,1478194860.7824507,2019-02-24T02:54:11.000Z
9.855,21.886066082,-159.527489257,1478194861.7808335,2019-02-24T02:54:12.000Z
9.855,21.886066082,-159.527489257,1478194863.0921369,2019-02-24T02:54:12.000Z
8.986,21.886069236,-159.527485872,1478194863.2005858,2019-02-24T02:54:13.000Z
9.31,21.886068058,-159.527476807,1478194863.752599,2019-02-24T02:54:14.000Z
9.31,21.886068058,-159.527476807,1478194864.7552204,2019-02-24T02:54:15.000Z
9.31,21.886068058,-159.527476807,1478194866.1199768,2019-02-24T02:54:15.000Z
9.31,21.886068058,-159.527476807,1478194866.2324095,2019-02-24T02:54:16.000Z
9.31,21.886068058,-159.527476807,1478194866.7837667,2019-02-24T02:54:17.000Z
9.31,21.886068058,-159.527476807,1478194867.7539105,2019-02-24T02:54:18.000Z
9.31,21.886068058,-159.527476807,1478194869.0919325,2019-02-24T02:54:18.000Z
9.31,21.886068058,-159.527476807,1478194869.2043362,2019-02-24T02:54:19.000Z
9.31,21.886068058,-159.527476807,1478194869.7569427,2019-02-24T02:54:20.000Z
9.31,21.886068058,-159.527476807,1478194870.7572465,2019-02-24T02:54:21.000Z
9.31,21.886068058,-159.527476807,1478194872.125668,2019-02-24T02:54:21.000Z
9.635,21.886066881,-159.527467742,1478194872.23821,2019-02-24T02:54:22.000Z
9.138,21.886078415,-159.527464358,1478194872.7887511,2019-02-24T02:54:23.000Z
9.138,21.886078415,-159.527464358,1478194873.7880852,2019-02-24T02:54:24.000Z
9.138,21.886078415,-159.527464358,1478194875.098896,2019-02-24T02:54:24.000Z
9.138,21.886078415,-159.527464358,1478194875.2100146,2019-02-24T02:54:25.000Z
9.463,21.886077237,-159.527455292,1478194875.7901525,2019-02-24T02:54:26.000Z
9.836,21.886085618,-159.527455292,1478194876.7640607,2019-02-24T02:54:27.000Z
9.836,21.886085618,-159.527455292,1478194878.097495,2019-02-24T02:54:27.000Z
9.836,21.886085618,-159.527455292,1478194878.2112179,2019-02-24T02:54:28.000Z
9.836,21.886085618,-159.527455292,1478194878.7611554,2019-02-24T02:54:29.000Z
9.291,21.886087594,-159.527442843,1478194879.7909453,2019-02-24T02:54:30.000Z
9.291,21.886087594,-159.527442843,1478194881.101151,2019-02-24T02:54:30.000Z
8.966,21.886088771,-159.527451908,1478194881.2135322,2019-02-24T02:54:31.000Z
8.966,21.886088771,-159.527451908,1478194881.7631,2019-02-24T02:54:32.000Z
9.339,21.886097151,-159.527451908,1478194882.7620306,2019-02-24T02:54:33.000Z
9.339,21.886097151,-159.527451908,1478194884.0986543,2019-02-24T02:54:33.000Z
9.339,21.886097151,-159.527451908,1478194884.211517,2019-02-24T02:54:34.000Z
9.664,21.886095974,-159.527442843,1478194884.796972,2019-02-24T02:54:35.000Z
10.036,21.886104354,-159.527442843,1478194885.7588575,2019-02-24T02:54:36.000Z
10.036,21.886104354,-159.527442843,1478194887.09748,2019-02-24T02:54:36.000Z
9.492,21.886106331,-159.527430393,1478194887.2101955,2019-02-24T02:54:37.000Z
9.492,21.886106331,-159.527430393,1478194887.7638652,2019-02-24T02:54:38.000Z
9.492,21.886106331,-159.527430393,1478194888.7573793,2019-02-24T02:54:39.000Z
9.492,21.886106331,-159.527430393,1478194890.125497,2019-02-24T02:54:39.000Z
9.492,21.886106331,-159.527430393,1478194890.2379394,2019-02-24T02:54:40.000Z
9.492,21.886106331,-159.527430393,1478194890.7554073,2019-02-24T02:54:41.000Z
9.492,21.886106331,-159.527430393,1478194891.755921,2019-02-24T02:54:42.000Z
9.492,21.886106331,-159.527430393,1478194893.1228056,2019-02-24T02:54:42.000Z
9.492,21.886106331,-159.527430393,1478194893.2353182,2019-02-24T02:54:43.000Z
9.443,21.886096773,-159.527421328,1478194893.7893202,2019-02-24T02:54:44.000Z
9.443,21.886096773,-159.527421328,1478194894.7625992,2019-02-24T02:54:45.000Z
9.443,21.886096773,-159.527421328,1478194896.0986323,2019-02-24T02:54:45.000Z
9.443,21.886096773,-159.527421328,1478194896.2141383,2019-02-24T02:54:46.000Z
10.313,21.886093619,-159.527424712,1478194896.7604291,2019-02-24T02:54:47.000Z
9.94,21.886085239,-159.527424712,1478194897.7628758,2019-02-24T02:54:48.000Z
9.94,21.886085239,-159.527424712,1478194899.0977952,2019-02-24T02:54:48.000Z
9.94,21.886085239,-159.527424712,1478194899.2109478,2019-02-24T02:54:49.000Z
9.94,21.886085239,-159.527424712,1478194899.7604368,2019-02-24T02:54:50.000Z
9.615,21.886086416,-159.527433778,1478194900.7893274,2019-02-24T02:54:51.000Z
9.615,21.886086416,-159.527433778,1478194902.0965996,2019-02-24T02:54:51.000Z
9.988,21.886094797,-159.527433778,1478194902.2090104,2019-02-24T02:54:52.000Z
9.988,21.886094797,-159.527433778,1478194902.760297,2019-02-24T02:54:53.000Z
9.988,21.886094797,-159.527433778,1478194903.7903712,2019-02-24T02:54:54.000Z
9.988,21.886094797,-159.527433778,1478194905.0956416,2019-02-24T02:54:54.000Z
9.988,21.886094797,-159.527433778,1478194905.2084067,2019-02-24T02:54:55.000Z
9.988,21.886094797,-159.527433778,1478194905.7895412,2019-02-24T02:54:56.000Z
9.988,21.886094797,-159.527433778,1478194906.761492,2019-02-24T02:54:57.000Z
9.988,21.886094797,-159.527433778,1478194908.1006427,2019-02-24T02:54:57.000Z
9.988,21.886094797,-159.527433778,1478194908.213078,2019-02-24T02:54:58.000Z
9.664,21.886095974,-159.527442843,1478194908.7564247,2019-02-24T02:54:59.000Z
9.664,21.886095974,-159.527442843,1478194909.756553,2019-02-24T02:55:00.000Z
9.664,21.886095974,-159.527442843,1478194911.1250134,2019-02-24T02:55:00.000Z
9.664,21.886095974,-159.527442843,1478194911.2374032,2019-02-24T02:55:01.000Z
9.664,21.886095974,-159.527442843,1478194911.786326,2019-02-24T02:55:02.000Z
9.664,21.886095974,-159.527442843,1478194912.756382,2019-02-24T02:55:03.000Z
9.664,21.886095974,-159.527442843,1478194914.0946414,2019-02-24T02:55:03.000Z
9.664,21.886095974,-159.527442843,1478194914.2071886,2019-02-24T02:55:04.000Z
9.664,21.886095974,-159.527442843,1478194914.7581785,2019-02-24T02:55:05.000Z
9.664,21.886095974,-159.527442843,1478194915.7857363,2019-02-24T02:55:06.000Z
9.664,21.886095974,-159.527442843,1478194917.120324,2019-02-24T02:55:06.000Z
9.664,21.886095974,-159.527442843,1478194917.2328637,2019-02-24T02:55:07.000Z
9.291,21.886087594,-159.527442843,1478194917.7542357,2019-02-24T02:55:08.000Z
10.16,21.88608444,-159.527446227,1478194918.755072,2019-02-24T02:55:09.000Z
10.16,21.88608444,-159.527446227,1478194920.0909028,2019-02-24T02:55:09.000Z
9.836,21.886085618,-159.527455292,1478194920.2038944,2019-02-24T02:55:10.000Z
9.836,21.886085618,-159.527455292,1478194920.7578063,2019-02-24T02:55:11.000Z
9.463,21.886077237,-159.527455292,1478194921.7554421,2019-02-24T02:55:12.000Z
9.463,21.886077237,-159.527455292,1478194923.1209028,2019-02-24T02:55:12.000Z
9.138,21.886078415,-159.527464358,1478194923.233871,2019-02-24T02:55:13.000Z
10.008,21.886075261,-159.527467742,1478194923.7867782,2019-02-24T02:55:14.000Z
10.008,21.886075261,-159.527467742,1478194924.7856207,2019-02-24T02:55:15.000Z
10.008,21.886075261,-159.527467742,1478194926.0927837,2019-02-24T02:55:15.000Z
9.683,21.886076438,-159.527476807,1478194926.2056887,2019-02-24T02:55:16.000Z
9.683,21.886076438,-159.527476807,1478194926.7915606,2019-02-24T02:55:17.000Z
9.683,21.886076438,-159.527476807,1478194927.7567635,2019-02-24T02:55:18.000Z
9.683,21.886076438,-159.527476807,1478194929.0919886,2019-02-24T02:55:18.000Z
9.683,21.886076438,-159.527476807,1478194929.2045958,2019-02-24T02:55:19.000Z
10.008,21.886075261,-159.527467742,1478194929.7571876,2019-02-24T02:55:20.000Z
10.008,21.886075261,-159.527467742,1478194930.7863655,2019-02-24T02:55:21.000Z
10.008,21.886075261,-159.527467742,1478194932.0940633,2019-02-24T02:55:21.000Z
8.765,21.886070035,-159.527464358,1478194932.2067807,2019-02-24T02:55:22.000Z
8.765,21.886070035,-159.527464358,1478194932.7564974,2019-02-24T02:55:23.000Z
9.138,21.886078415,-159.527464358,1478194933.756925,2019-02-24T02:55:24.000Z
9.138,21.886078415,-159.527464358,1478194935.0902286,2019-02-24T02:55:24.000Z
9.138,21.886078415,-159.527464358,1478194935.2026265,2019-02-24T02:55:25.000Z
9.463,21.886077237,-159.527455292,1478194935.7855487,2019-02-24T02:55:26.000Z
8.765,21.886070035,-159.527464358,1478194936.7569737,2019-02-24T02:55:27.000Z
8.765,21.886070035,-159.527464358,1478194938.0937223,2019-02-24T02:55:27.000Z
8.765,21.886070035,-159.527464358,1478194938.2061987,2019-02-24T02:55:28.000Z
9.138,21.886078415,-159.527464358,1478194938.7570016,2019-02-24T02:55:29.000Z
8.814,21.886079592,-159.527473423,1478194939.7858436,2019-02-24T02:55:30.000Z
8.814,21.886079592,-159.527473423,1478194941.0918105,2019-02-24T02:55:30.000Z
8.814,21.886079592,-159.527473423,1478194941.2043056,2019-02-24T02:55:31.000Z
8.814,21.886079592,-159.527473423,1478194941.7581446,2019-02-24T02:55:32.000Z
8.862,21.88608915,-159.527482488,1478194942.7570388,2019-02-24T02:55:33.000Z
8.862,21.88608915,-159.527482488,1478194944.1262422,2019-02-24T02:55:33.000Z
8.862,21.88608915,-159.527482488,1478194944.2386081,2019-02-24T02:55:34.000Z
8.862,21.88608915,-159.527482488,1478194944.7837098,2019-02-24T02:55:35.000Z
8.862,21.88608915,-159.527482488,1478194945.7575974,2019-02-24T02:55:36.000Z
8.862,21.88608915,-159.527482488,1478194947.0933788,2019-02-24T02:55:36.000Z
8.862,21.88608915,-159.527482488,1478194947.205933,2019-02-24T02:55:37.000Z
9.235,21.88609753,-159.527482488,1478194947.758577,2019-02-24T02:55:38.000Z
8.91,21.886098707,-159.527491553,1478194948.7570045,2019-02-24T02:55:39.000Z
8.91,21.886098707,-159.527491553,1478194950.092884,2019-02-24T02:55:39.000Z
8.91,21.886098707,-159.527491553,1478194950.2053032,2019-02-24T02:55:40.000Z
8.91,21.886098707,-159.527491553,1478194950.7856793,2019-02-24T02:55:41.000Z
8.91,21.886098707,-159.527491553,1478194951.7571185,2019-02-24T02:55:42.000Z
8.91,21.886098707,-159.527491553,1478194953.0953693,2019-02-24T02:55:42.000Z
