Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts
-0.014,995.978,0.016,1719,1506.676,28.933,1550879998.2153053
-0.013,995.983,0.016,1719,1506.641,28.918,1550879998.9566627
-0.014,995.977,0.016,1719,1506.688,28.938,1550879999.6808822
-0.014,995.974,0.016,1719,1506.711,28.947,1550880000.3961422
-0.014,995.98,0.016,1719,1506.66,28.926,1550880001.11088
-0.013,995.979,0.016,1719,1506.672,28.931,1550880001.8514378
-0.014,995.979,0.016,1719,1506.676,28.933,1550880002.6128438
-0.013,995.978,0.016,1719,1506.68,28.934,1550880003.3798466
-0.014,995.974,0.016,1719,1506.711,28.947,1550880004.121587
-0.013,995.974,0.016,1719,1506.715,28.949,1550880004.8713744
-0.013,995.972,0.016,1719,1506.73,28.956,1550880005.6172104
-0.015,995.975,0.017,1719,1506.708,28.946,1550880006.3954124
-0.014,995.971,0.016,1719,1506.738,28.959,1550880007.1370454
-0.011,995.972,0.015,1719,1506.726,28.954,1550880007.851132
-0.014,995.972,0.016,1719,1506.731,28.956,1550880008.5650444
-0.013,995.97,0.016,1719,1506.742,28.96,1550880009.2767463
-0.014,995.97,0.016,1719,1506.742,28.96,1550880009.9873457
-0.014,995.97,0.016,1719,1506.746,28.962,1550880010.7045727
-0.013,995.971,0.016,1719,1506.738,28.959,1550880011.4191537
-0.013,995.969,0.016,1719,1506.754,28.965,1550880012.137061
-0.013,995.966,0.016,1719,1506.773,28.974,1550880012.8539543
-0.014,995.971,0.016,1719,1506.739,28.959,1550880013.5713685
-0.013,995.97,0.016,1719,1506.746,28.962,1550880014.2859473
-0.014,995.966,0.016,1719,1506.778,28.975,1550880015.0009356
-0.014,995.962,0.016,1719,1506.809,28.988,1550880015.7140396
-0.014,995.968,0.016,1719,1506.762,28.969,1550880016.4271984
-0.014,995.968,0.016,1719,1506.762,28.969,1550880017.141142
-0.013,995.962,0.016,1719,1506.812,28.99,1550880017.8560853
