alx,b,Deg.C,depth_m,dt,g,kPa,r,ts,w,wlx
3615.7,1323.8,23.901,0.010850950000000883,2016-11-03T08:52:56.368161,2342.9,104.093,2256.8,1478199176.3681386,6689.4,8442.1
3632.6,1325.6,23.901,0.009059050000000814,2016-11-03T08:52:57.777077,2345.9,104.075,2260.3,1478199177.7770457,6693.7,8430.8
3606.1,1315.8,23.904,0.014036550000000533,2016-11-03T08:52:59.178566,2326.0,104.125,2232.7,1478199179.1785383,6646.9,8349.1
3625.3,1331.1,23.902,0.009855450000000373,2016-11-03T08:53:00.584683,2345.2,104.083,2250.8,1478199180.584654,6672.0,8371.6
3625.3,1341.7,23.908,0.013837450000000995,2016-11-03T08:53:01.989546,2348.2,104.123,2247.8,1478199181.9895167,6668.0,8371.6
3654.2,1358.8,23.905,0.004081550000001098,2016-11-03T08:53:03.392804,2365.8,104.025,2250.8,1478199183.3927763,6662.5,8354.7
3647.0,1353.5,23.905,0.010054549999999909,2016-11-03T08:53:04.799808,2342.6,104.085,2241.7,1478199184.7997868,6626.5,8259.3
3622.9,1342.2,23.907,0.00925815000000035,2016-11-03T08:53:06.199965,2333.6,104.077,2221.6,1478199186.1999366,6570.9,8239.8
3565.2,1338.2,23.904,0.01025365000000086,2016-11-03T08:53:07.605070,2303.1,104.087,2188.9,1478199187.6050408,6499.6,8064.1
3507.6,1321.1,23.908,0.005973000000000226,2016-11-03T08:53:09.005731,2279.5,104.044,2157.7,1478199189.0056999,6428.9,8008.6
3454.8,1297.9,23.905,0.015430250000000112,2016-11-03T08:53:10.407018,2252.5,104.139,2129.5,1478199190.406989,6351.4,7873.2
3409.4,1276.8,23.908,0.009855450000000373,2016-11-03T08:53:11.812468,2226.1,104.083,2102.8,1478199191.8124444,6293.8,7730.3
3380.7,1264.7,23.908,0.011249149999999954,2016-11-03T08:53:13.213822,2205.0,104.097,2081.6,1478199193.2137966,6246.9,7642.7
3330.6,1252.9,23.907,0.005475250000000678,2016-11-03T08:53:14.619230,2180.8,104.039,2060.3,1478199194.619207,6190.8,7582.7
3283.0,1233.5,23.9,0.005475250000000678,2016-11-03T08:53:16.020999,2159.4,104.039,2033.3,1478199196.0209768,6123.4,7482.0
3247.3,1222.7,23.905,0.007764900000000294,2016-11-03T08:53:17.422241,2141.0,104.062,2008.2,1478199197.4222198,6066.7,7338.4
3214.1,1210.3,23.904,0.012841950000000487,2016-11-03T08:53:18.824613,2106.3,104.113,1991.3,1478199198.8245897,6005.8,7257.5
3171.4,1196.2,23.901,0.010751400000000407,2016-11-03T08:53:20.226134,2080.4,104.092,1962.9,1478199200.226104,5951.5,7225.2
3152.4,1186.9,23.899,0.010452750000000396,2016-11-03T08:53:21.634311,2063.8,104.089,1943.7,1478199201.6342878,5903.9,7128.5
3105.1,1175.6,23.895,0.00686895000000026,2016-11-03T08:53:23.035797,2035.6,104.053,1918.1,1478199203.0357742,5854.3,7018.8
3065.0,1165.5,23.894,0.011647350000000441,2016-11-03T08:53:24.438911,2021.2,104.101,1896.9,1478199204.4388819,5814.1,6976.1
3032.0,1155.2,23.895,0.015231150000000578,2016-11-03T08:53:25.839217,1997.1,104.137,1877.3,1478199205.8391943,5766.2,6888.2
3032.0,1151.2,23.887,0.011846449999999977,2016-11-03T08:53:27.240963,1993.3,104.103,1870.0,1478199207.2409346,5746.1,6872.3
3013.1,1146.9,23.885,0.007366700000001222,2016-11-03T08:53:28.650511,1986.5,104.058,1866.5,1478199208.6504817,5734.5,6808.5
3020.2,1149.2,23.887,0.012045550000000928,2016-11-03T08:53:30.054371,1986.3,104.105,1865.7,1478199210.054341,5731.5,6843.0
3015.5,1150.9,23.883,0.009556800000000362,2016-11-03T08:53:31.455597,1984.0,104.08,1866.7,1478199211.4555705,5735.5,6851.0
3036.7,1156.0,23.883,0.007167600000000271,2016-11-03T08:53:32.855953,1997.6,104.056,1877.3,1478199212.8559294,5763.7,6829.8
3055.6,1163.0,23.885,0.011249149999999954,2016-11-03T08:53:34.257160,2014.7,104.097,1889.6,1478199214.2571383,5790.9,6893.5
3060.3,1165.0,23.883,0.007764900000000294,2016-11-03T08:53:35.662616,2015.7,104.062,1892.4,1478199215.662594,5799.7,6936.1
3069.7,1167.0,23.883,0.011647350000000441,2016-11-03T08:53:37.064516,2024.8,104.101,1902.2,1478199217.0644848,5816.8,6973.4
3107.5,1171.3,23.884,0.01035319999999992,2016-11-03T08:53:38.465763,2027.5,104.088,1911.0,1478199218.4657378,5834.2,6989.4
3112.2,1176.9,23.878,0.01035319999999992,2016-11-03T08:53:39.866913,2039.4,104.088,1920.6,1478199219.866887,5861.1,7058.9
3124.1,1182.1,23.88,0.01035319999999992,2016-11-03T08:53:41.268441,2055.7,104.088,1934.7,1478199221.2684114,5886.0,7080.3
3135.9,1185.9,23.877,0.01343925000000051,2016-11-03T08:53:42.673930,2060.5,104.119,1944.2,1478199222.6739073,5908.7,7099.0
3067.4,1158.5,23.876,0.01025365000000086,2016-11-03T08:53:44.075183,2021.7,104.087,1903.0,1478199224.0751522,5820.1,7016.1
3022.6,1146.4,23.872,0.006769400000001199,2016-11-03T08:53:45.476411,2005.1,104.052,1880.8,1478199225.476385,5775.8,6920.1
2956.7,1130.8,23.874,0.005475250000000678,2016-11-03T08:53:46.877609,1970.4,104.039,1857.1,1478199226.8775837,5733.5,6856.3
3024.9,1151.9,23.876,0.00786445000000077,2016-11-03T08:53:48.278838,2008.4,104.063,1893.9,1478199228.2788148,5806.5,6968.1
3109.9,1175.1,23.873,0.00706805000000121,2016-11-03T08:53:49.684054,2056.0,104.055,1938.7,1478199229.6840305,5913.0,7176.8
3100.4,1173.8,23.875,0.007267150000000747,2016-11-03T08:53:51.086138,2048.2,104.057,1933.7,1478199231.0861127,5899.1,7077.6
3112.2,1175.3,23.869,0.011448250000000906,2016-11-03T08:53:52.487152,2059.0,104.099,1935.7,1478199232.4871244,5910.5,7120.5
3126.4,1181.1,23.87,0.012145099999999989,2016-11-03T08:53:53.889159,2067.0,104.106,1949.8,1478199233.8891306,5940.2,7179.5
3143.0,1184.9,23.871,0.01373790000000052,2016-11-03T08:53:55.289534,2070.6,104.122,1955.8,1478199235.2895126,5955.5,7222.5
3143.0,1188.9,23.868,0.008660850000000327,2016-11-03T08:53:56.694690,2071.6,104.071,1954.5,1478199236.694668,5959.3,7214.5
3114.6,1179.1,23.867,0.009755899999999899,2016-11-03T08:53:58.095097,2061.8,104.082,1944.5,1478199238.0950718,5937.9,7155.4
3140.6,1186.9,23.869,0.008561299999999853,2016-11-03T08:53:59.495539,2080.6,104.07,1954.3,1478199239.49551,5965.1,7209.1
3133.5,1184.4,23.872,0.008660850000000327,2016-11-03T08:54:00.896754,2076.1,104.071,1955.6,1478199240.896725,5964.3,7246.7
3145.3,1185.7,23.868,0.006470750000001188,2016-11-03T08:54:02.298987,2080.9,104.049,1955.8,1478199242.298957,5967.1,7257.5
3135.9,1190.7,23.874,0.00796399999999983,2016-11-03T08:54:03.705202,2083.7,104.064,1956.8,1478199243.7051783,5973.9,7203.7
3154.8,1193.5,23.872,0.004181100000000158,2016-11-03T08:54:05.105650,2098.8,104.026,1974.4,1478199245.105622,5999.3,7260.2
3145.3,1189.7,23.875,0.004579300000000645,2016-11-03T08:54:06.513064,2083.4,104.03,1964.1,1478199246.5130413,5987.2,7276.4
3138.2,1193.7,23.872,0.012045550000000928,2016-11-03T08:54:07.913779,2076.4,104.105,1957.8,1478199247.9137557,5981.7,7252.1
3145.3,1189.7,23.87,0.008561299999999853,2016-11-03T08:54:09.314608,2081.9,104.07,1956.6,1478199249.3145778,5980.7,7268.3
3143.0,1191.7,23.875,0.007366700000001222,2016-11-03T08:54:10.721064,2084.2,104.058,1959.6,1478199250.7210321,5986.7,7262.9
3140.6,1186.2,23.875,0.008461750000000792,2016-11-03T08:54:12.121552,2069.8,104.069,1951.8,1478199252.1215272,5968.1,7222.5
3131.1,1181.1,23.872,0.012543300000000474,2016-11-03T08:54:13.526854,2064.0,104.11,1950.0,1478199253.5268261,5964.3,7211.8
3131.1,1185.4,23.874,0.006072550000000701,2016-11-03T08:54:14.927505,2073.6,104.045,1956.8,1478199254.9274821,5976.6,7217.1
3140.6,1187.7,23.87,0.013339700000000032,2016-11-03T08:54:16.332738,2076.1,104.118,1959.6,1478199256.3327148,5983.4,7265.6
3140.6,1191.7,23.872,0.01134870000000043,2016-11-03T08:54:17.738095,2082.4,104.098,1960.3,1478199257.7380672,5990.5,7279.1
3081.5,1169.8,23.874,0.004479750000000169,2016-11-03T08:54:19.138270,2036.3,104.029,1920.8,1478199259.138239,5926.6,7166.1
2954.3,1126.8,23.873,0.008760400000000803,2016-11-03T08:54:20.544534,1948.5,104.072,1842.3,1478199260.544504,5763.5,6896.2
2914.4,1121.2,23.875,0.012045550000000928,2016-11-03T08:54:21.945836,1933.2,104.105,1832.0,1478199261.9458086,5738.6,6813.8
2926.2,1127.0,23.874,0.009755899999999899,2016-11-03T08:54:23.346905,1944.2,104.082,1840.0,1478199263.346873,5761.5,6885.6
2944.9,1124.8,23.873,0.008262649999999842,2016-11-03T08:54:24.752976,1945.2,104.067,1841.5,1478199264.7529519,5759.2,6872.3
2940.2,1130.5,23.869,0.010054549999999909,2016-11-03T08:54:26.154172,1942.7,104.085,1841.5,1478199266.1541436,5758.4,6853.7
2930.9,1126.3,23.871,0.00686895000000026,2016-11-03T08:54:27.559458,1941.7,104.053,1833.5,1478199267.5594308,5751.9,6866.9
2947.3,1124.3,23.873,0.008561299999999853,2016-11-03T08:54:28.960570,1945.7,104.07,1838.3,1478199268.960548,5757.4,6890.9
2940.2,1125.3,23.872,0.011149600000000894,2016-11-03T08:54:30.361950,1937.7,104.096,1832.7,1478199270.3619194,5744.1,6874.9
2949.6,1129.8,23.873,0.012244650000000464,2016-11-03T08:54:31.767865,1961.3,104.107,1852.1,1478199271.7678409,5775.3,6917.5
2966.1,1130.3,23.874,0.009855450000000373,2016-11-03T08:54:33.168371,1957.8,104.083,1851.4,1478199273.1683438,5780.6,6920.1
2977.8,1135.3,23.874,0.011149600000000894,2016-11-03T08:54:34.578711,1968.4,104.096,1855.4,1478199274.5786672,5785.9,6920.1
2963.7,1135.8,23.872,0.014235650000000068,2016-11-03T08:54:35.986072,1957.3,104.127,1849.3,1478199275.986046,5775.0,6938.8
2952.0,1132.3,23.872,0.008163100000000782,2016-11-03T08:54:37.386809,1956.1,104.066,1850.1,1478199277.3867805,5774.0,6896.2
2944.9,1124.8,23.87,0.007167600000000271,2016-11-03T08:54:38.793075,1951.5,104.056,1843.6,1478199278.7930534,5759.7,6872.3
2935.6,1120.0,23.871,0.008362200000000316,2016-11-03T08:54:40.194723,1946.7,104.068,1836.8,1478199280.1946933,5734.5,6861.6
2923.8,1126.3,23.874,0.009457249999999888,2016-11-03T08:54:41.601042,1939.7,104.079,1830.0,1478199281.601013,5730.3,6821.8
2926.2,1119.7,23.872,0.00467885000000112,2016-11-03T08:54:43.002325,1943.2,104.031,1830.5,1478199283.002303,5726.0,6821.8
2994.3,1143.9,23.872,0.009755899999999899,2016-11-03T08:54:44.403688,1992.6,104.082,1874.5,1478199284.403659,5816.6,6989.4
3032.0,1151.4,23.87,0.008362200000000316,2016-11-03T08:54:45.809155,2011.4,104.068,1892.9,1478199285.8091314,5844.3,7016.1
3027.3,1146.4,23.873,0.01134870000000043,2016-11-03T08:54:47.210561,2006.4,104.098,1889.1,1478199287.2105386,5825.1,7024.1
3039.1,1148.9,23.868,0.006072550000000701,2016-11-03T08:54:48.616796,2006.1,104.045,1890.9,1478199288.6167727,5830.4,6997.4
3015.5,1146.2,23.868,0.005176600000000667,2016-11-03T08:54:50.021131,2003.4,104.036,1886.3,1478199290.0211031,5820.1,6981.4
3017.8,1142.4,23.87,0.004977500000001131,2016-11-03T08:54:51.422458,1997.3,104.034,1881.3,1478199291.422431,5807.3,6986.8
3001.4,1143.1,23.867,0.011149600000000894,2016-11-03T08:54:52.826799,1991.5,104.096,1879.3,1478199292.8267725,5799.7,6944.1
3008.4,1141.1,23.87,0.01373790000000052,2016-11-03T08:54:54.231152,1992.6,104.122,1877.3,1478199294.23113,5799.0,6954.8
2989.6,1134.3,23.869,0.008959500000000339,2016-11-03T08:54:55.636403,1986.0,104.074,1869.7,1478199295.6363728,5779.8,6922.8
2996.7,1131.0,23.868,0.005375700000000204,2016-11-03T08:54:57.036706,1990.5,104.038,1868.2,1478199297.0366771,5779.1,6912.2
2996.7,1133.1,23.871,0.012045550000000928,2016-11-03T08:54:58.439505,1986.3,104.105,1867.7,1478199298.439476,5783.9,6928.1
2982.5,1130.3,23.871,0.006470750000001188,2016-11-03T08:54:59.841026,1981.5,104.049,1868.2,1478199299.841004,5781.3,6906.8
2989.6,1129.8,23.866,0.00796399999999983,2016-11-03T08:55:01.241427,1978.0,104.064,1864.7,1478199301.2413962,5775.3,6930.8
2970.8,1129.3,23.866,0.0074662500000002826,2016-11-03T08:55:02.649612,1975.4,104.059,1863.4,1478199302.6495898,5773.5,6904.2
2977.8,1131.3,23.867,0.011846449999999977,2016-11-03T08:55:04.050082,1971.7,104.103,1862.7,1478199304.0500548,5772.0,6898.9
2961.4,1127.8,23.866,0.008461750000000792,2016-11-03T08:55:05.451623,1962.9,104.069,1852.1,1478199305.451593,5752.9,6853.7
2961.4,1124.3,23.867,0.010651849999999932,2016-11-03T08:55:06.853108,1968.6,104.091,1857.1,1478199306.853085,5752.4,6885.6
2961.4,1122.5,23.867,0.007665350000001233,2016-11-03T08:55:08.253834,1963.1,104.061,1852.9,1478199308.2538059,5742.6,6856.3
2944.9,1117.7,23.866,0.006470750000001188,2016-11-03T08:55:09.659690,1956.8,104.049,1847.1,1478199309.659661,5731.3,6851.0
2940.2,1116.7,23.863,0.011647350000000441,2016-11-03T08:55:11.060452,1956.6,104.101,1839.5,1478199311.0604196,5719.4,6843.0
2930.9,1112.7,23.862,0.010452750000000396,2016-11-03T08:55:12.461794,1942.2,104.089,1833.0,1478199312.4617708,5701.6,6800.6
2916.8,1104.1,23.865,0.005873450000001165,2016-11-03T08:55:13.862280,1932.4,104.043,1825.7,1478199313.862251,5678.4,6771.4
2907.4,1102.6,23.864,0.01264285000000095,2016-11-03T08:55:15.262972,1931.4,104.111,1816.9,1478199315.2629466,5657.8,6731.7
2884.0,1093.3,23.862,0.00786445000000077,2016-11-03T08:55:16.669290,1916.3,104.063,1804.3,1478199316.6692657,5617.5,6697.4
2869.9,1088.3,23.86,0.009955000000000849,2016-11-03T08:55:18.072603,1901.4,104.084,1796.2,1478199318.0725756,5597.4,6665.7
2865.2,1086.0,23.862,0.007267150000000747,2016-11-03T08:55:19.476237,1904.0,104.057,1788.9,1478199319.476206,5581.3,6605.0
2865.2,1092.3,23.863,0.0074662500000002826,2016-11-03T08:55:20.880898,1904.5,104.059,1797.0,1478199320.8808732,5595.3,6639.3
2834.8,1080.5,23.86,0.01264285000000095,2016-11-03T08:55:22.281671,1885.6,104.111,1779.9,1478199322.2816458,5549.3,6578.7
2860.6,1088.5,23.859,0.005873450000001165,2016-11-03T08:55:23.690897,1903.0,104.043,1793.7,1478199323.6908696,5587.5,6649.8
2853.5,1087.0,23.857,0.005475250000000678,2016-11-03T08:55:25.095046,1898.4,104.039,1790.5,1478199325.0950232,5580.5,6639.3
2844.2,1080.5,23.856,0.0074662500000002826,2016-11-03T08:55:26.495438,1888.4,104.059,1778.4,1478199326.495415,5553.3,6549.7
2846.5,1083.7,23.855,0.007366700000001222,2016-11-03T08:55:27.896170,1889.4,104.058,1783.4,1478199327.8961396,5573.5,6589.2
2853.5,1087.5,23.854,0.007366700000001222,2016-11-03T08:55:29.297902,1901.9,104.058,1790.5,1478199329.2978783,5592.8,6623.5
2867.6,1091.5,23.856,0.010154100000000384,2016-11-03T08:55:30.706014,1908.0,104.086,1799.8,1478199330.7059855,5620.3,6676.2
2853.5,1091.8,23.851,0.00925815000000035,2016-11-03T08:55:32.107505,1896.4,104.077,1794.7,1478199332.1074781,5604.7,6649.8
2811.5,1084.0,23.853,0.004977500000001131,2016-11-03T08:55:33.513388,1867.0,104.034,1765.5,1478199333.5133607,5590.1,6589.2
2820.8,1083.7,23.855,0.007167600000000271,2016-11-03T08:55:34.913908,1872.2,104.056,1773.6,1478199334.9138844,5607.9,6610.3
2706.6,1024.1,23.852,0.007665350000001233,2016-11-03T08:55:36.314392,1779.9,104.061,1693.1,1478199336.314369,5433.0,6347.9
2891.0,1102.6,23.852,0.009755899999999899,2016-11-03T08:55:37.719641,1913.0,104.082,1826.2,1478199337.7196176,5735.0,6800.6
2893.3,1099.1,23.852,0.009855450000000373,2016-11-03T08:55:39.121522,1923.6,104.083,1837.5,1478199339.121498,5755.2,6827.1
2891.0,1089.8,23.854,0.009955000000000849,2016-11-03T08:55:40.527638,1905.0,104.084,1817.4,1478199340.527614,5729.0,6805.9
2921.5,1110.2,23.854,0.0,2016-11-03T08:55:41.928997,1929.1,103.973,1840.0,1478199341.9289682,5778.8,6896.2
2923.8,1102.9,23.849,0.01144824999999949,2016-11-03T08:55:43.330745,1928.9,104.088,1840.5,1478199343.3307185,5774.8,6880.2
2909.7,1108.1,23.855,0.008760400000000803,2016-11-03T08:55:44.737044,1925.4,104.061,1832.7,1478199344.7370224,5761.2,6845.7
2902.7,1102.1,23.854,0.008660850000000327,2016-11-03T08:55:46.138325,1920.8,104.06,1829.2,1478199346.1383026,5754.7,6869.6
2907.4,1103.1,23.854,0.01244375,2016-11-03T08:55:47.544226,1926.1,104.098,1837.8,1478199347.544196,5766.0,6861.6
3003.7,1144.4,23.855,0.008660850000000327,2016-11-03T08:55:48.944748,1989.0,104.06,1888.9,1478199348.9447258,5875.0,7066.9
3029.6,1149.9,23.856,0.009755899999999899,2016-11-03T08:55:50.346380,2001.6,104.071,1905.2,1478199350.34635,5909.4,7115.1
3036.7,1148.9,23.854,0.010850949999999467,2016-11-03T08:55:51.753576,2003.6,104.082,1905.0,1478199351.7535458,5921.5,7112.4
2923.8,1090.3,23.856,0.010054549999999909,2016-11-03T08:55:53.154805,1928.4,104.074,1846.1,1478199353.1547751,5817.1,6941.4
2937.9,1102.4,23.854,0.010054549999999909,2016-11-03T08:55:54.561242,1948.5,104.074,1866.2,1478199354.561212,5870.4,6989.4
2760.1,1042.2,23.858,0.013638350000000046,2016-11-03T08:55:55.969033,1852.6,104.11,1770.1,1478199355.9690115,5645.4,6660.4
2966.1,1112.4,23.854,0.01343925000000051,2016-11-03T08:55:57.369518,1964.4,104.108,1884.8,1478199357.369492,5904.7,7080.3
3006.1,1123.2,23.855,0.013140600000000497,2016-11-03T08:55:58.775585,1986.5,104.105,1904.0,1478199358.7755616,5960.3,7155.4
3024.9,1128.5,23.852,0.012941499999999547,2016-11-03T08:56:00.176651,2003.1,104.103,1923.3,1478199360.1766205,6003.3,7236.0
3046.1,1136.8,23.854,0.011149599999999479,2016-11-03T08:56:01.583867,2020.0,104.085,1942.2,1478199361.5838394,6042.1,7281.8
3079.2,1146.4,23.855,0.012045549999999513,2016-11-03T08:56:02.986119,2045.9,104.094,1957.8,1478199362.9860883,6084.6,7330.3
3057.9,1144.6,23.85,0.011746899999999501,2016-11-03T08:56:04.388685,2030.3,104.091,1956.3,1478199364.3886564,6085.6,7333.0
3013.1,1128.0,23.857,0.011647350000000441,2016-11-03T08:56:05.794754,2006.9,104.09,1933.7,1478199365.7947261,6035.0,7241.4
3065.0,1141.6,23.854,0.009656349999999422,2016-11-03T08:56:07.196099,2036.6,104.07,1950.8,1478199367.196075,6079.8,7333.0
3039.1,1134.3,23.857,0.007267150000000747,2016-11-03T08:56:08.604926,2020.2,104.046,1942.2,1478199368.6048956,6055.2,7281.8
3036.7,1133.6,23.857,0.010751400000000407,2016-11-03T08:56:10.009280,2017.5,104.081,1935.7,1478199370.0092504,6038.6,7276.4
3022.6,1128.5,23.857,0.009656349999999422,2016-11-03T08:56:11.410984,2010.7,104.07,1931.6,1478199371.4109547,6021.2,7236.0
2949.6,1101.4,23.853,0.011746899999999501,2016-11-03T08:56:12.818931,1963.4,104.091,1880.3,1478199372.8189018,5910.5,7099.0
2921.5,1094.6,23.853,0.008063550000000305,2016-11-03T08:56:14.223688,1947.2,104.054,1866.2,1478199374.2236633,5874.5,6997.4
2912.1,1089.5,23.858,0.008163100000000782,2016-11-03T08:56:15.629868,1937.4,104.055,1855.1,1478199375.6298459,5851.1,7002.8
2874.6,1077.7,23.854,0.014534300000000078,2016-11-03T08:56:17.031082,1915.0,104.119,1831.5,1478199377.0310576,5799.2,6893.5
2851.2,1069.1,23.859,0.009755899999999899,2016-11-03T08:56:18.431831,1898.4,104.071,1815.9,1478199378.4318013,5755.9,6821.8
2827.8,1060.8,23.856,0.010850949999999467,2016-11-03T08:56:19.835139,1878.8,104.082,1800.3,1478199379.8351083,5713.9,6760.8
2722.9,1007.5,23.858,0.012045549999999513,2016-11-03T08:56:21.235598,1786.2,104.094,1711.2,1478199381.2355702,5509.3,6499.8
2660.2,1006.5,23.86,0.008859949999999865,2016-11-03T08:56:22.642527,1785.7,104.062,1710.2,1478199382.6424985,5503.7,6457.8
2650.9,994.4,23.86,0.006669850000000725,2016-11-03T08:56:24.043166,1761.5,104.04,1689.3,1478199384.043136,5453.2,6397.6
2632.4,991.4,23.857,0.013140600000000497,2016-11-03T08:56:25.443411,1758.5,104.105,1683.7,1478199385.4433813,5438.0,6355.7
2708.9,1024.1,23.858,0.012145099999999989,2016-11-03T08:56:26.842670,1800.5,104.095,1721.7,1478199386.8426452,5524.6,6494.6
2697.3,1021.6,23.86,0.008262649999999842,2016-11-03T08:56:28.242797,1794.0,104.056,1711.7,1478199388.2427742,5499.7,6444.7
2692.7,1023.8,23.856,0.009457249999999888,2016-11-03T08:56:29.649839,1786.2,104.068,1704.1,1478199389.6498125,5480.1,6431.6
2669.5,1017.0,23.859,0.00577390000000069,2016-11-03T08:56:31.051158,1779.6,104.031,1695.6,1478199391.051132,5465.0,6405.4
2674.1,1019.3,23.858,0.01722215000000018,2016-11-03T08:56:32.454391,1776.1,104.146,1697.8,1478199392.454368,5467.0,6395.0
2681.1,1023.3,23.857,0.011149599999999479,2016-11-03T08:56:33.856726,1778.1,104.085,1696.6,1478199393.8566968,5458.7,6400.2
2669.5,1018.3,23.859,0.014235650000000068,2016-11-03T08:56:35.257225,1778.6,104.116,1695.1,1478199395.2571945,5457.7,6413.3
2637.0,1001.4,23.856,0.011149599999999479,2016-11-03T08:56:36.663753,1752.7,104.085,1671.9,1478199396.663722,5408.9,6319.2
2641.6,1000.9,23.858,0.011547799999999966,2016-11-03T08:56:38.064260,1755.0,104.089,1674.4,1478199398.0642376,5418.4,6345.3
2637.0,1000.7,23.852,0.008063550000000305,2016-11-03T08:56:39.467184,1755.0,104.054,1682.5,1478199399.4671545,5417.2,6361.0
2643.9,1000.9,23.856,0.011050050000000419,2016-11-03T08:56:40.872436,1757.5,104.084,1678.7,1478199400.8724065,5421.4,6374.0
2641.6,1002.4,23.856,0.007665349999999819,2016-11-03T08:56:42.278629,1755.2,104.05,1678.7,1478199402.2786,5425.2,6366.2
2646.3,1003.2,23.854,0.012941499999999547,2016-11-03T08:56:43.683879,1759.0,104.103,1682.0,1478199403.6838493,5428.0,6355.7
2643.9,997.9,23.856,0.011050050000000419,2016-11-03T08:56:45.085350,1760.5,104.084,1686.0,1478199405.085323,5428.7,6371.4
2637.0,998.4,23.853,0.011249149999999954,2016-11-03T08:56:46.485446,1760.8,104.086,1680.2,1478199406.485419,5431.0,6361.0
2660.2,1008.5,23.853,0.01035319999999992,2016-11-03T08:56:47.885773,1776.1,104.077,1692.5,1478199407.885752,5461.0,6413.3
2678.7,1013.5,23.852,0.011647350000000441,2016-11-03T08:56:49.287073,1780.9,104.09,1706.4,1478199409.2870512,5480.6,6463.1
2683.4,1009.5,23.854,0.010253649999999444,2016-11-03T08:56:50.693280,1785.7,104.076,1702.1,1478199410.6932552,5483.4,6460.4
2683.4,1013.0,23.851,0.009855450000000373,2016-11-03T08:56:52.093791,1787.7,104.072,1705.4,1478199412.0937676,5490.9,6423.8
2681.1,1012.3,23.852,0.015131600000000101,2016-11-03T08:56:53.495414,1787.7,104.125,1704.6,1478199413.495384,5491.7,6439.5
2688.0,1013.5,23.852,0.012941499999999547,2016-11-03T08:56:54.896781,1783.7,104.103,1707.1,1478199414.896752,5496.2,6465.7
2681.1,1012.5,23.849,0.00796399999999983,2016-11-03T08:56:56.297503,1789.2,104.053,1709.4,1478199416.2974787,5494.2,6442.1
