p,rh,t,ts
101.387,60.86,29.171,1550891898.25134
101.388,61,29.162,1550891900.71872
101.389,61.14,29.157,1550891903.18581
101.39,61.14,29.151,1550891905.65303
101.389,60.72,29.129,1550891908.12014
101.386,60.64,29.12,1550891910.58726
101.388,60.43,29.107,1550891913.05665
101.392,60.39,29.093,1550891915.52518
101.391,60.26,29.078,1550891917.99339
101.388,60.36,29.058,1550891920.46085
101.386,60.71,29.047,1550891922.92836
101.39,60.96,29.043,1550891925.39800
101.391,61.13,29.031,1550891927.86562
101.391,61.34,29.031,1550891930.33302
101.388,61.13,29.02,1550891932.79928
101.389,60.72,29.005,1550891935.26636
101.393,60.7,28.989,1550891937.73446
101.391,60.74,28.981,1550891940.19167
101.392,60.84,28.966,1550891942.65935
101.394,60.9,28.966,1550891945.13074
101.392,60.97,28.963,1550891947.59159
101.392,60.98,28.967,1550891950.05994
101.392,61.05,28.973,1550891952.52891
101.39,61.22,28.98,1550891954.99601
101.394,61.33,28.992,1550891957.46358
101.391,61.38,28.995,1550891959.93216
101.393,61.42,29.011,1550891962.39938
101.391,61.28,29.023,1550891964.86781
101.389,61.14,29.024,1550891967.33690
101.393,61.17,29.03,1550891969.80520
101.392,61.21,29.04,1550891972.27284
101.389,61.21,29.047,1550891974.74590
101.391,61.25,29.053,1550891977.21341
101.395,61.32,29.071,1550891979.67189
101.393,61.31,29.082,1550891982.13874
101.393,61.27,29.1,1550891984.60614
101.397,61.23,29.113,1550891987.07354
101.394,61.42,29.132,1550891989.54074
101.394,61.59,29.157,1550891992.00780
101.395,61.75,29.172,1550891994.47465
101.392,61.99,29.189,1550891996.94188
101.393,61.65,29.196,1550891999.40399
101.397,61.11,29.195,1550892001.87113
101.396,60.56,29.185,1550892004.33830
101.395,60.33,29.174,1550892006.80547
101.394,60.29,29.171,1550892009.27261
101.393,60.34,29.167,1550892011.73961
101.391,60.4,29.158,1550892014.20697
101.395,60.51,29.16,1550892016.67462
101.393,60.57,29.157,1550892019.13841
101.394,60.37,29.144,1550892021.60698
101.396,60.23,29.127,1550892024.07187
101.395,60.21,29.114,1550892026.53921
101.394,60.32,29.093,1550892029.00633
101.399,60.29,29.072,1550892031.47473
101.397,60.14,29.051,1550892033.94249
101.394,60.21,29.031,1550892036.41538
101.395,60.62,29.024,1550892038.88301
101.397,61.03,29.014,1550892041.34164
101.395,61.31,29.006,1550892043.80130
101.4,61.08,28.999,1550892046.26507
101.397,61.06,28.993,1550892048.73267
101.395,61.1,28.988,1550892051.19225
101.397,61.15,28.979,1550892053.66002
101.396,61.33,28.982,1550892056.12750
101.398,61.51,28.979,1550892058.59210
101.395,61.82,28.982,1550892061.06084
101.397,62.09,28.984,1550892063.52864
101.396,62.28,28.988,1550892065.99129
101.396,62.38,28.994,1550892068.45837
101.397,62.37,28.993,1550892070.92545
101.397,62.46,29.005,1550892073.39285
101.396,62.69,29.008,1550892075.85982
101.397,63.04,29.014,1550892078.32707
101.398,63.25,29.023,1550892080.79439
101.397,63.23,29.029,1550892083.26277
101.397,63.1,29.034,1550892085.72977
101.394,62.69,29.043,1550892088.19690
101.396,62.19,29.041,1550892090.66415
101.394,62.05,29.045,1550892093.13329
101.396,61.91,29.049,1550892095.60073
101.395,61.76,29.045,1550892098.06894
101.393,61.8,29.05,1550892100.53618
101.394,62.13,29.052,1550892103.00377
101.393,62.31,29.05,1550892105.47159
101.393,62.37,29.049,1550892107.94206
101.392,62.53,29.043,1550892110.41218
101.394,62.75,29.048,1550892112.87869
101.395,62.86,29.044,1550892115.34576
101.394,62.94,29.039,1550892117.81366
101.398,62.86,29.034,1550892120.28113
101.397,62.6,29.025,1550892122.75110
101.4,62.16,29.021,1550892125.21315
101.395,61.51,28.996,1550892127.68101
101.397,61.32,28.984,1550892130.14977
101.397,61.39,28.967,1550892132.62238
101.398,61.29,28.953,1550892135.08157
101.398,60.89,28.939,1550892137.55224
101.399,60.67,28.911,1550892140.02015
101.402,60.5,28.886,1550892142.48815
101.397,60.24,28.856,1550892144.95615
101.397,60.29,28.836,1550892147.42326
101.401,60.56,28.812,1550892149.89035
101.398,60.9,28.79,1550892152.35509
101.398,60.98,28.768,1550892154.82213
101.398,60.98,28.751,1550892157.28921
101.397,60.93,28.728,1550892159.75673
101.399,61.18,28.719,1550892162.22369
101.397,61.6,28.703,1550892164.69249
101.399,62.04,28.695,1550892167.15972
101.396,62.4,28.688,1550892169.62680
101.397,62.71,28.688,1550892172.08613
101.396,62.93,28.681,1550892174.55336
101.4,62.98,28.675,1550892177.02045
101.396,63.07,28.666,1550892179.48776
101.398,63.22,28.666,1550892181.95512
101.398,63.21,28.656,1550892184.42229
101.399,63.09,28.652,1550892186.88957
101.397,62.8,28.645,1550892189.35681
101.399,62.5,28.64,1550892191.81955
101.397,62.34,28.634,1550892194.28667
101.395,62.36,28.63,1550892196.75423
101.4,62.59,28.633,1550892199.22433
101.397,62.8,28.633,1550892201.69400
101.398,62.81,28.638,1550892204.15102
101.399,62.97,28.632,1550892206.61933
101.397,62.97,28.629,1550892209.08644
101.395,62.97,28.63,1550892211.55247
101.397,63.08,28.627,1550892214.01946
101.395,63.24,28.628,1550892216.49184
101.396,63.39,28.634,1550892218.95151
101.397,63.44,28.637,1550892221.41870
101.397,63.36,28.639,1550892223.88639
101.397,63.3,28.641,1550892226.36230
101.393,63.23,28.642,1550892228.82827
101.399,63.27,28.648,1550892231.29535
101.397,63.49,28.647,1550892233.76323
101.398,63.6,28.652,1550892236.23228
101.403,63.45,28.649,1550892238.70119
101.405,63.28,28.654,1550892241.16840
101.402,63.24,28.648,1550892243.63106
101.401,62.85,28.641,1550892246.09827
101.4,62.28,28.625,1550892248.56884
101.4,61.84,28.609,1550892251.03935
101.399,61.62,28.599,1550892253.50942
101.402,61.42,28.581,1550892255.97700
101.401,61.25,28.56,1550892258.44172
101.398,61.07,28.541,1550892260.90707
101.397,60.78,28.521,1550892263.37185
101.4,60.63,28.496,1550892265.83156
101.398,60.49,28.463,1550892268.30000
101.397,60.39,28.446,1550892270.76760
101.399,60.36,28.43,1550892273.23535
101.4,60.62,28.421,1550892275.70272
101.399,61.03,28.416,1550892278.16128
101.399,61.14,28.405,1550892280.62955
101.398,61.21,28.395,1550892283.09686
101.397,61.38,28.386,1550892285.56475
101.401,61.59,28.386,1550892288.04098
101.398,61.72,28.38,1550892290.50866
101.399,61.93,28.382,1550892292.97594
101.398,62.22,28.384,1550892295.44314
101.398,62.52,28.387,1550892297.91078
101.396,62.63,28.387,1550892300.37810
101.398,62.8,28.392,1550892302.84528
101.396,63.34,28.4,1550892305.31271
101.398,63.41,28.403,1550892307.78211
101.397,63.43,28.402,1550892310.25446
101.398,63.53,28.406,1550892312.72267
101.4,63.59,28.416,1550892315.18160
101.397,63.7,28.419,1550892317.65408
101.399,63.93,28.429,1550892320.12130
101.401,63.92,28.43,1550892322.58127
101.4,63.93,28.436,1550892325.04826
101.399,63.87,28.437,1550892327.51549
101.399,63.89,28.442,1550892329.98387
101.396,64.03,28.447,1550892332.45108
101.398,64.3,28.45,1550892334.91816
101.399,64.52,28.451,1550892337.38553
101.399,64.65,28.451,1550892339.85299
101.398,64.51,28.452,1550892342.32335
101.4,63.85,28.446,1550892344.79476
101.401,63.28,28.436,1550892347.26251
101.401,62.89,28.426,1550892349.73454
101.402,62.64,28.419,1550892352.20154
101.406,62.43,28.406,1550892354.67119
101.403,62.3,28.397,1550892357.14152
101.402,62.35,28.398,1550892359.60619
101.402,62.59,28.395,1550892362.07704
101.403,62.91,28.401,1550892364.54472
101.403,63.18,28.405,1550892367.01500
101.401,63.35,28.407,1550892369.48580
101.399,63.34,28.41,1550892371.95281
101.403,63.23,28.41,1550892374.41985
101.401,63.06,28.41,1550892376.88686
101.401,62.88,28.413,1550892379.34676
101.401,62.58,28.406,1550892381.81398
101.403,62.32,28.401,1550892384.28301
101.405,62.16,28.398,1550892386.75007
101.403,61.9,28.396,1550892389.21719
101.403,61.64,28.386,1550892391.68552
101.4,61.47,28.373,1550892394.15255
101.404,61.42,28.374,1550892396.61943
101.402,61.5,28.372,1550892399.08682
101.398,61.47,28.365,1550892401.55457
101.398,61.29,28.362,1550892404.02220
101.402,61.22,28.356,1550892406.49161
101.405,61.31,28.353,1550892408.96136
101.401,61.62,28.355,1550892411.43195
101.401,61.91,28.358,1550892413.90171
101.403,62.32,28.358,1550892416.37666
101.398,62.59,28.368,1550892418.84152
101.403,62.71,28.374,1550892421.31408
101.403,62.88,28.378,1550892423.78125
101.4,62.94,28.386,1550892426.24836
101.401,63.15,28.395,1550892428.71553
101.403,63.29,28.404,1550892431.17533
101.405,63.29,28.405,1550892433.64243
101.404,63.35,28.41,1550892436.11014
101.402,63.55,28.41,1550892438.58707
101.403,63.61,28.418,1550892441.05151
101.404,63.65,28.427,1550892443.51931
101.402,63.68,28.428,1550892445.98648
101.404,63.75,28.432,1550892448.45512
101.401,63.98,28.436,1550892450.92238
101.402,64.44,28.444,1550892453.39117
101.4,64.65,28.449,1550892455.85945
101.402,64.69,28.459,1550892458.31821
101.402,64.71,28.467,1550892460.77877
101.403,64.65,28.474,1550892463.24656
101.402,64.66,28.479,1550892465.71963
101.403,64.68,28.489,1550892468.18692
101.402,64.64,28.496,1550892470.65452
101.404,64.64,28.508,1550892473.12105
101.404,64.67,28.519,1550892475.58127
101.406,64.66,28.525,1550892478.04844
101.402,64.75,28.53,1550892480.51569
101.402,64.75,28.539,1550892482.98268
101.401,64.64,28.544,1550892485.44957
101.401,64.43,28.549,1550892487.91672
101.403,64.4,28.549,1550892490.38372
101.404,64.55,28.558,1550892492.85079
101.404,64.61,28.563,1550892495.31785
101.403,64.71,28.567,1550892497.78510
101.406,64.9,28.573,1550892500.25225
101.407,64.97,28.578,1550892502.71940
101.406,64.78,28.572,1550892505.18641
101.406,64.56,28.571,1550892507.65374
101.407,64.22,28.571,1550892510.12095
101.408,63.96,28.571,1550892512.58829
101.406,63.7,28.562,1550892515.05686
101.405,63.45,28.557,1550892517.52395
101.407,63.3,28.55,1550892519.99101
101.405,63.16,28.548,1550892522.45819
101.404,63.22,28.543,1550892524.92481
101.406,63.17,28.542,1550892527.39193
101.407,62.94,28.539,1550892529.85924
101.404,63.06,28.533,1550892532.32680
101.405,63.2,28.538,1550892534.79116
101.406,63.12,28.526,1550892537.25846
101.407,63.12,28.531,1550892539.72573
101.411,63.09,28.53,1550892542.18582
101.408,62.99,28.527,1550892544.65151
101.404,62.98,28.524,1550892547.12031
101.406,63.06,28.528,1550892549.58749
101.405,63.13,28.528,1550892552.05467
101.406,63.06,28.529,1550892554.52190
101.407,62.93,28.527,1550892556.98942
101.408,62.9,28.529,1550892559.45146
101.406,62.79,28.525,1550892561.92400
101.411,62.85,28.533,1550892564.39325
101.406,63.06,28.533,1550892566.85147
101.405,63.32,28.535,1550892569.31855
101.408,63.55,28.54,1550892571.78608
101.404,63.55,28.533,1550892574.25339
101.408,63.59,28.536,1550892576.71572
101.405,63.66,28.539,1550892579.18313
101.407,63.83,28.534,1550892581.65094
101.405,64.01,28.537,1550892584.11146
101.405,64.01,28.536,1550892586.58262
101.404,64.1,28.534,1550892589.04976
101.403,64.14,28.538,1550892591.51776
101.408,64.01,28.531,1550892593.99290
101.407,63.63,28.528,1550892596.46135
101.41,63.2,28.519,1550892598.93271
101.405,62.88,28.506,1550892601.39216
101.408,62.72,28.498,1550892603.85974
101.404,62.39,28.48,1550892606.32758
101.404,62.1,28.466,1550892608.79512
101.406,61.97,28.451,1550892611.27342
101.404,61.69,28.442,1550892613.74258
101.403,61.43,28.433,1550892616.20984
101.408,61.26,28.419,1550892618.67686
101.406,61.12,28.406,1550892621.14399
101.408,60.87,28.392,1550892623.60461
101.402,60.72,28.373,1550892626.07229
101.405,60.74,28.362,1550892628.54011
101.405,61.02,28.354,1550892631.00709
101.402,61.15,28.35,1550892633.47449
101.405,61.3,28.338,1550892635.94195
101.404,61.39,28.329,1550892638.41049
101.406,61.42,28.328,1550892640.87748
101.408,61.33,28.32,1550892643.34442
101.404,61.19,28.32,1550892645.81081
101.406,61.05,28.312,1550892648.27798
101.405,60.97,28.309,1550892650.74502
101.405,60.94,28.31,1550892653.21222
101.406,60.99,28.311,1550892655.67913
101.404,61.13,28.309,1550892658.14613
101.405,61.23,28.316,1550892660.61331
101.408,61.32,28.311,1550892663.08057
101.407,61.37,28.31,1550892665.54736
101.406,61.31,28.315,1550892668.01440
101.404,61.3,28.317,1550892670.48119
101.405,61.47,28.322,1550892672.94943
101.406,61.53,28.323,1550892675.41685
101.404,61.5,28.326,1550892677.88444
101.404,61.36,28.323,1550892680.35115
101.405,61.22,28.328,1550892682.81819
101.405,61.14,28.324,1550892685.28623
101.405,61.21,28.324,1550892687.75998
101.404,61.36,28.331,1550892690.22096
101.406,61.46,28.334,1550892692.68883
101.404,61.53,28.336,1550892695.15615
101.405,61.68,28.342,1550892697.62394
101.407,62,28.349,1550892700.09228
101.407,62.09,28.354,1550892702.55995
101.41,62.21,28.364,1550892705.02153
101.408,62.44,28.372,1550892707.48930
101.411,62.53,28.38,1550892709.95670
101.406,62.44,28.383,1550892712.42405
101.408,62.35,28.392,1550892714.89197
101.408,62.43,28.395,1550892717.35966
101.408,62.64,28.406,1550892719.82703
101.408,62.54,28.407,1550892722.29428
101.407,62.5,28.411,1550892724.76266
101.408,62.47,28.416,1550892727.23190
101.407,62.37,28.42,1550892729.69890
101.405,62.28,28.421,1550892732.16595
101.407,62.21,28.421,1550892734.63358
101.404,62.1,28.425,1550892737.10334
101.408,61.96,28.427,1550892739.57214
101.405,61.82,28.423,1550892742.03956
101.408,61.69,28.435,1550892744.50391
101.408,61.42,28.434,1550892746.97127
101.405,61.03,28.429,1550892749.43127
101.406,60.76,28.433,1550892751.89129
101.409,60.65,28.427,1550892754.35836
101.407,60.67,28.428,1550892756.82545
101.409,60.55,28.427,1550892759.29260
101.407,60.38,28.42,1550892761.76206
101.411,60.36,28.412,1550892764.23011
101.408,60.44,28.4,1550892766.69925
101.408,60.51,28.397,1550892769.16131
101.409,60.51,28.389,1550892771.63189
101.408,60.45,28.381,1550892774.10151
101.408,60.44,28.38,1550892776.56955
101.407,60.43,28.381,1550892779.03166
101.406,60.59,28.379,1550892781.49987
101.408,60.95,28.377,1550892783.96756
101.407,61.06,28.38,1550892786.43770
101.407,61.04,28.386,1550892788.90549
101.408,60.97,28.388,1550892791.37576
101.406,60.83,28.392,1550892793.84353
101.408,60.68,28.394,1550892796.31216
101.406,60.54,28.395,1550892798.77995
101.41,60.37,28.399,1550892801.24165
101.409,60.24,28.398,1550892803.70958
101.407,60.26,28.405,1550892806.17737
101.408,60.37,28.406,1550892808.64789
101.408,60.73,28.405,1550892811.11489
101.408,60.98,28.412,1550892813.58329
101.406,61.17,28.411,1550892816.04214
101.409,61.4,28.417,1550892818.50983
101.409,61.85,28.416,1550892820.97718
101.409,62.23,28.42,1550892823.44553
101.408,62.7,28.424,1550892825.91305
101.409,63.24,28.436,1550892828.37502
101.407,63.53,28.438,1550892830.84205
101.406,63.74,28.446,1550892833.29940
101.405,63.94,28.45,1550892835.76683
101.407,64.01,28.458,1550892838.23406
101.408,64.03,28.458,1550892840.70166
101.407,63.86,28.463,1550892843.17576
101.408,63.76,28.47,1550892845.64180
101.405,63.86,28.481,1550892848.10122
101.407,63.98,28.493,1550892850.56846
101.405,64.17,28.505,1550892853.03164
101.407,64.52,28.515,1550892855.49121
101.41,64.86,28.532,1550892857.95153
101.41,64.84,28.531,1550892860.41895
101.409,64.59,28.537,1550892862.88632
101.409,64.41,28.539,1550892865.35359
101.409,64.33,28.544,1550892867.81154
101.411,64.18,28.543,1550892870.27905
101.41,64.11,28.554,1550892872.74952
101.409,64.07,28.554,1550892875.21998
101.409,63.81,28.559,1550892877.69079
101.405,63.53,28.554,1550892880.16100
101.409,63.59,28.556,1550892882.63147
101.408,63.86,28.56,1550892885.10370
101.409,64.21,28.565,1550892887.57449
101.406,64.45,28.573,1550892890.04251
101.41,64.59,28.571,1550892892.50963
101.407,64.72,28.572,1550892894.97671
101.41,64.83,28.575,1550892897.44388
101.411,64.76,28.573,1550892899.91458
101.412,64.71,28.573,1550892902.38212
101.408,64.65,28.576,1550892904.84124
101.408,64.46,28.571,1550892907.30120
101.409,64.2,28.568,1550892909.76241
101.41,63.89,28.564,1550892912.23195
101.409,63.67,28.56,1550892914.69925
101.408,63.51,28.556,1550892917.16658
101.405,63.58,28.557,1550892919.63336
101.409,63.99,28.559,1550892922.10054
101.412,64.33,28.559,1550892924.56111
101.409,64.49,28.562,1550892927.02150
101.411,64.6,28.566,1550892929.48108
101.409,64.63,28.57,1550892931.94816
101.41,64.54,28.572,1550892934.41548
101.412,64.59,28.571,1550892936.88120
101.41,64.55,28.576,1550892939.34830
101.411,64.51,28.587,1550892941.81569
101.408,64.45,28.593,1550892944.28296
101.409,64.44,28.595,1550892946.75158
101.411,64.37,28.604,1550892949.21911
101.408,64.34,28.606,1550892951.68639
101.407,64.59,28.617,1550892954.15365
101.405,64.73,28.618,1550892956.62556
101.406,64.74,28.624,1550892959.09598
101.404,64.73,28.629,1550892961.56642
101.411,64.69,28.637,1550892964.03403
101.406,64.67,28.635,1550892966.50529
101.407,64.59,28.646,1550892968.96766
101.407,64.32,28.646,1550892971.42665
101.407,64.24,28.646,1550892973.89398
101.409,64.1,28.647,1550892976.36107
101.407,64.18,28.648,1550892978.82791
101.408,64.26,28.65,1550892981.29486
101.407,63.97,28.645,1550892983.76283
101.408,63.62,28.644,1550892986.23007
101.408,63.31,28.635,1550892988.69736
101.407,63.03,28.629,1550892991.16333
101.407,62.82,28.62,1550892993.63077
101.407,62.73,28.607,1550892996.09808
101.406,62.66,28.595,1550892998.56617
101.407,62.63,28.586,1550893001.03382
101.407,62.64,28.572,1550893003.50185
101.405,62.75,28.56,1550893005.96931
101.406,63.12,28.55,1550893008.43773
101.409,63.33,28.544,1550893010.89773
101.408,63.44,28.536,1550893013.36480
101.409,63.66,28.528,1550893015.83201
101.408,63.85,28.522,1550893018.29918
101.409,64,28.512,1550893020.76737
101.405,63.88,28.506,1550893023.24429
101.406,64.03,28.499,1550893025.71194
101.405,64.17,28.498,1550893028.18036
101.406,64.17,28.495,1550893030.64800
101.407,63.67,28.481,1550893033.11514
101.407,63.16,28.465,1550893035.58253
101.405,62.89,28.452,1550893038.04999
101.407,63.08,28.441,1550893040.51173
101.409,63.16,28.439,1550893042.97940
101.407,63.09,28.423,1550893045.44655
101.408,63.03,28.411,1550893047.91358
101.406,63.03,28.406,1550893050.38071
101.407,62.95,28.401,1550893052.84770
101.406,62.88,28.386,1550893055.31464
101.408,63,28.385,1550893057.78199
101.405,63.11,28.374,1550893060.24892
101.404,63.37,28.373,1550893062.71601
101.404,63.67,28.371,1550893065.18344
101.404,63.91,28.369,1550893067.65060
101.4,64.13,28.365,1550893070.11854
101.406,64.33,28.366,1550893072.58635
101.406,64.46,28.365,1550893075.05337
101.406,64.54,28.365,1550893077.51647
101.404,64.68,28.363,1550893079.98403
101.407,64.89,28.368,1550893082.45177
101.407,65.07,28.371,1550893084.91159
101.405,65.28,28.367,1550893087.38158
101.41,65.28,28.37,1550893089.85026
101.408,64.95,28.366,1550893092.32332
101.405,64.78,28.358,1550893094.79109
101.408,64.54,28.361,1550893097.25869
101.406,64.1,28.353,1550893099.72622
101.407,63.97,28.34,1550893102.19398
101.408,63.86,28.329,1550893104.66220
101.406,63.84,28.324,1550893107.13173
101.405,63.74,28.318,1550893109.59869
101.406,63.63,28.31,1550893112.06553
101.407,63.5,28.306,1550893114.53284
101.406,63.37,28.291,1550893117.00018
101.404,63.42,28.284,1550893119.47054
101.405,63.27,28.274,1550893121.93788
101.403,62.95,28.257,1550893124.40127
101.404,62.57,28.237,1550893126.86881
101.404,62.26,28.218,1550893129.33559
101.403,62.04,28.2,1550893131.80387
101.404,61.92,28.179,1550893134.27109
101.406,61.84,28.16,1550893136.73833
101.406,61.87,28.148,1550893139.20562
101.405,62.13,28.134,1550893141.67359
101.402,62.41,28.122,1550893144.14097
101.403,62.59,28.113,1550893146.60151
101.405,62.67,28.104,1550893149.07145
101.402,62.54,28.091,1550893151.54179
101.406,62.25,28.083,1550893154.01044
101.404,62.06,28.073,1550893156.46896
101.401,61.98,28.064,1550893158.93655
101.398,62.21,28.06,1550893161.40390
101.4,62.46,28.055,1550893163.86204
101.402,62.5,28.044,1550893166.32924
101.399,62.54,28.036,1550893168.79651
101.404,62.36,28.029,1550893171.26379
101.404,62.04,28.021,1550893173.72109
101.404,62.03,28.009,1550893176.18341
101.401,62.26,27.997,1550893178.65061
101.402,62.59,27.994,1550893181.11732
101.401,62.99,27.992,1550893183.58558
101.398,63.33,27.988,1550893186.05307
101.4,63.62,27.986,1550893188.51977
101.4,63.58,27.987,1550893190.98088
101.402,63.41,27.981,1550893193.44896
101.398,63.46,27.977,1550893195.91595
101.401,63.5,27.973,1550893198.38324
101.404,63.45,27.973,1550893200.85055
101.403,63.71,27.969,1550893203.31756
101.406,63.73,27.97,1550893205.78453
101.405,63.81,27.971,1550893208.25173
101.404,63.78,27.967,1550893210.71117
101.403,63.69,27.958,1550893213.17818
101.403,63.65,27.954,1550893215.64524
101.405,63.6,27.951,1550893218.11233
101.405,63.49,27.943,1550893220.57941
101.405,63.32,27.941,1550893223.04681
101.406,63.18,27.941,1550893225.51173
101.408,63.19,27.935,1550893227.98178
101.404,63.44,27.933,1550893230.44894
101.404,63.52,27.93,1550893232.92128
101.404,63.6,27.92,1550893235.38109
101.403,63.75,27.913,1550893237.84851
101.406,63.68,27.912,1550893240.31575
101.407,63.66,27.907,1550893242.78298
101.406,63.51,27.908,1550893245.25043
101.407,63.49,27.908,1550893247.71736
101.408,63.45,27.906,1550893250.18150
101.406,63.52,27.906,1550893252.64877
101.409,63.48,27.902,1550893255.11153
101.404,63.36,27.899,1550893257.57130
101.406,63.2,27.891,1550893260.03832
101.405,63.15,27.886,1550893262.50548
101.404,63.15,27.883,1550893264.97457
101.401,63.29,27.884,1550893267.43734
101.405,63.28,27.881,1550893269.90732
101.404,63.23,27.883,1550893272.37700
101.406,63.58,27.886,1550893274.84453
101.402,63.7,27.887,1550893277.31491
101.403,63.6,27.878,1550893279.78473
101.403,63.61,27.879,1550893282.25213
101.404,63.67,27.875,1550893284.71947
101.407,63.62,27.87,1550893287.18133
101.403,63.54,27.867,1550893289.64874
101.405,63.54,27.866,1550893292.11563
101.405,63.52,27.867,1550893294.58144
101.405,63.51,27.867,1550893297.04847
101.406,63.5,27.866,1550893299.51173
101.404,63.45,27.868,1550893301.97205
101.403,63.45,27.869,1550893304.43950
101.405,63.48,27.875,1550893306.90140
101.403,63.61,27.875,1550893309.36921
101.405,63.52,27.879,1550893311.83178
101.406,63.35,27.881,1550893314.29874
101.403,63.25,27.878,1550893316.76901
101.403,63.21,27.878,1550893319.23712
101.401,63.11,27.875,1550893321.69847
101.401,62.97,27.872,1550893324.16170
101.404,62.89,27.872,1550893326.63148
101.406,62.85,27.866,1550893329.10148
101.404,62.78,27.862,1550893331.57460
101.402,62.84,27.866,1550893334.04250
101.405,63.07,27.868,1550893336.50271
101.406,63.44,27.87,1550893338.96987
101.405,63.81,27.87,1550893341.43718
101.406,64.27,27.872,1550893343.90148
101.406,64.5,27.877,1550893346.36873
101.403,64.6,27.872,1550893348.83597
101.405,64.59,27.871,1550893351.30324
101.407,64.55,27.867,1550893353.77097
101.405,64.29,27.859,1550893356.23836
101.406,63.63,27.838,1550893358.70623
101.403,63.19,27.813,1550893361.17381
101.402,62.97,27.792,1550893363.64210
101.404,62.82,27.76,1550893366.10936
101.403,62.63,27.732,1550893368.58039
101.407,62.49,27.711,1550893371.04740
101.404,62.45,27.684,1550893373.51128
101.404,62.45,27.65,1550893375.97852
101.404,62.44,27.627,1550893378.44679
101.405,62.41,27.606,1550893380.91094
101.403,62.46,27.59,1550893383.37808
101.403,62.55,27.575,1550893385.84516
101.406,63.02,27.563,1550893388.31217
101.402,63.42,27.554,1550893390.77125
101.403,63.58,27.546,1550893393.23965
101.405,63.73,27.543,1550893395.70708
101.407,63.83,27.537,1550893398.17431
101.402,63.81,27.535,1550893400.64303
101.407,64.04,27.532,1550893403.10129
101.402,64.38,27.532,1550893405.56527
101.401,64.58,27.533,1550893408.03458
101.403,64.58,27.531,1550893410.50828
101.402,64.76,27.524,1550893412.97876
101.401,64.86,27.528,1550893415.44083
101.403,64.65,27.528,1550893417.90825
101.404,64.52,27.527,1550893420.37931
101.406,64.68,27.527,1550893422.84667
101.405,64.9,27.533,1550893425.31437
101.405,64.84,27.534,1550893427.78215
101.403,64.81,27.538,1550893430.24955
101.404,64.71,27.54,1550893432.71208
101.404,64.51,27.542,1550893435.17934
101.406,64.71,27.548,1550893437.64197
101.403,65.06,27.546,1550893440.10130
101.404,65.3,27.549,1550893442.56873
101.402,65.35,27.546,1550893445.03040
101.403,65.48,27.544,1550893447.49784
101.403,65.57,27.55,1550893449.96574
101.404,65.54,27.549,1550893452.43375
101.404,65.56,27.551,1550893454.90148
101.4,65.64,27.556,1550893457.36998
101.404,65.58,27.552,1550893459.83728
101.401,65.55,27.549,1550893462.30130
101.401,65.46,27.544,1550893464.76871
101.399,65.17,27.539,1550893467.23972
101.401,64.94,27.534,1550893469.70721
101.403,64.81,27.522,1550893472.17479
101.406,64.74,27.519,1550893474.64213
101.401,64.62,27.507,1550893477.11131
101.406,64.48,27.502,1550893479.57911
101.408,64.2,27.496,1550893482.04431
101.408,64.02,27.476,1550893484.51700
101.409,63.9,27.471,1550893486.98742
101.409,63.86,27.468,1550893489.45469
101.405,63.89,27.461,1550893491.92203
101.411,63.83,27.458,1550893494.38906
101.406,63.87,27.452,1550893496.85616
101.407,63.89,27.453,1550893499.32326
101.406,63.86,27.45,1550893501.79179
101.407,63.9,27.443,1550893504.26251
101.407,64.17,27.446,1550893506.72127
101.407,64.31,27.439,1550893509.18660
101.401,64.35,27.431,1550893511.65638
101.406,64.56,27.432,1550893514.12702
101.404,64.73,27.427,1550893516.59472
101.405,64.84,27.426,1550893519.06182
101.408,64.92,27.418,1550893521.53212
101.406,64.97,27.419,1550893524.00176
101.405,64.95,27.415,1550893526.46604
101.404,64.98,27.416,1550893528.93361
101.406,64.99,27.426,1550893531.39127
101.407,64.88,27.422,1550893533.85868
101.407,64.81,27.426,1550893536.32586
101.403,64.93,27.429,1550893538.78655
101.404,65.04,27.429,1550893541.25282
101.407,65.01,27.429,1550893543.72085
101.405,64.91,27.426,1550893546.18911
101.404,64.87,27.425,1550893548.65145
101.401,64.9,27.427,1550893551.11138
101.403,65.06,27.424,1550893553.57918
101.403,65.09,27.426,1550893556.04728
101.403,64.87,27.426,1550893558.51924
101.405,64.86,27.424,1550893560.98749
101.402,64.78,27.425,1550893563.45656
101.401,64.64,27.42,1550893565.92376
101.402,64.66,27.426,1550893568.39107
101.406,64.86,27.429,1550893570.85808
101.402,65.11,27.424,1550893573.32517
101.402,65.33,27.428,1550893575.79262
101.401,65.25,27.425,1550893578.25976
101.403,65.07,27.417,1550893580.72700
101.401,64.91,27.406,1550893583.19403
101.405,64.73,27.403,1550893585.66102
101.403,64.56,27.389,1550893588.12797
101.402,64.48,27.377,1550893590.59517
101.401,64.56,27.377,1550893593.06231
101.4,64.72,27.373,1550893595.52937
101.402,64.85,27.365,1550893597.99651
101.401,64.9,27.361,1550893600.46146
101.4,64.95,27.362,1550893602.93166
101.402,65.06,27.363,1550893605.39695
101.401,65.13,27.362,1550893607.86607
101.401,65.08,27.358,1550893610.33315
101.402,65.09,27.358,1550893612.80029
101.4,65.05,27.349,1550893615.26738
101.402,64.89,27.342,1550893617.73440
101.402,64.82,27.334,1550893620.20158
